pmid,title,date,text,citations
33511330,Biomarkers of COVID-19 and technologies to combat SARS-CoV-2,2020;2:1-23.,"Due to the unprecedented public health crisis caused by COVID-19, our first contribution to the newly launching journal, Advances in Biomarker Sciences and Technology, has abruptly diverted to focus on the current pandemic. As the number of new COVID-19 cases and deaths continue to rise steadily around the world, the common goal of healthcare providers, scientists, and government officials worldwide has been to identify the best way to detect the novel coronavirus, named SARS-CoV-2, and to treat the viral infection - COVID-19. Accurate detection, timely diagnosis, effective treatment, and future prevention are the vital keys to management of COVID-19, and can help curb the viral spread. Traditionally, biomarkers play a pivotal role in the early detection of disease etiology, diagnosis, treatment and prognosis. To assist myriad ongoing investigations and innovations, we developed this current article to overview known and emerging biomarkers for SARS-CoV-2 detection, COVID-19 diagnostics, treatment and prognosis, and ongoing work to identify and develop more biomarkers for new drugs and vaccines. Moreover, biomarkers of socio-psychological stress, the high-technology quest for new virtual drug screening, and digital applications are described.",3
33510640,Selective Serotonin Reuptake Inhibitor Pharmaco-Omics: Mechanisms and Prediction,2021 Jan 11;11:614048.,"Selective serotonin reuptake inhibitors (SSRIs) are a standard of care for the pharmacotherapy of patients suffering from Major Depressive Disorder (MDD). However, only one-half to two-thirds of MDD patients respond to SSRI therapy. Recently, a ""multiple omics"" research strategy was applied to identify genetic differences between patients who did and did not respond to SSRI therapy. As a first step, plasma metabolites were assayed using samples from the 803 patients in the PGRN-AMPS SSRI MDD trial. The metabolomics data were then used to ""inform"" genomics by performing a genome-wide association study (GWAS) for plasma concentrations of the metabolite most highly associated with clinical response, serotonin (5-HT). Two genome-wide or near genome-wide significant single nucleotide polymorphism (SNP) signals were identified, one that mapped near the TSPAN5 gene and another across the ERICH3 gene, both genes that are highly expressed in the brain. Knocking down TSPAN5 and ERICH3 resulted in decreased 5-HT concentrations in neuroblastoma cell culture media and decreased expression of enzymes involved in 5-HT biosynthesis and metabolism. Functional genomic studies demonstrated that ERICH3 was involved in clathrin-mediated vesicle formation and TSPAN5 was an ethanol-responsive gene that may be a marker for response to acamprosate pharmacotherapy of alcohol use disorder (AUD), a neuropsychiatric disorder highly co-morbid with MDD. In parallel studies, kynurenine was the plasma metabolite most highly associated with MDD symptom severity and application of a metabolomics-informed pharmacogenomics approach identified DEFB1 and AHR as genes associated with variation in plasma kynurenine levels. Both genes also contributed to kynurenine-related inflammatory pathways. Finally, a multiply replicated predictive algorithm for SSRI clinical response with a balanced predictive accuracy of 76% (compared with 56% for clinical data alone) was developed by including the SNPs in TSPAN5, ERICH3, DEFB1 and AHR. In summary, application of a multiple omics research strategy that used metabolomics to inform genomics, followed by functional genomic studies, identified novel genes that influenced monoamine biology and made it possible to develop a predictive algorithm for SSRI clinical outcomes in MDD. A similar pharmaco-omic research strategy might be broadly applicable for the study of other neuropsychiatric diseases and their drug therapy.",
33509373,Artificial Intelligence and Machine Learning in Nuclear Medicine: Future Perspectives,2021 Mar;51(2):170-177.,"Artificial intelligence and machine learning based approaches are increasingly finding their way into various areas of nuclear medicine imaging. With the technical development of new methods and the expansion to new fields of application, this trend is likely to become even more pronounced in future. Possible means of application range from automated image reading and classification to correlation with clinical outcomes and to technological applications in image processing and reconstruction. In the context of tumor imaging, that is, predominantly FDG or PSMA PET imaging but also bone scintigraphy, artificial intelligence approaches can be used to quantify the whole-body tumor volume, for the segmentation and classification of pathological foci or to facilitate the diagnosis of micro-metastases. More advanced applications aim at the correlation of image features that are derived by artificial intelligence with clinical endpoints, for example, whole-body tumor volume with overall survival. In nuclear medicine imaging of benign diseases, artificial intelligence methods are predominantly used for automated and/or facilitated image classification and clinical decision making. Automated feature selection, segmentation and classification of myocardial perfusion scintigraphy can help in identifying patients that would benefit from intervention and to forecast clinical prognosis. Automated reporting of neurodegenerative diseases such as Alzheimer's disease might be extended to early diagnosis-being of special interest, if targeted treatment options might become available. Technological approaches include artificial intelligence-based attenuation correction of PET images, image reconstruction or anatomical landmarking. Attenuation correction is of special interest for avoiding the need of a coregistered CT scan, in the process of image reconstruction artefacts might be reduced, or ultra low-dose PET images might be denoised. The development of accurate ultra low-dose PET imaging might broaden the method's applicability, for example, toward oncologic PET screening. Most artificial intelligence approaches in nuclear medicine imaging are still in early stages of development, further improvements are necessary for broad clinical applications. In this review, we describe the current trends in the context fields of body oncology, cardiac imaging, and neuroimaging while an additional section puts emphasis on technological trends. Our aim is not only to describe currently available methods, but also to place a special focus on the description of possible future developments.",
33509372,Artificial Intelligence for Response Evaluation With PET/CT,2021 Mar;51(2):157-169.,"Positron emission tomography (PET)/computed tomography (CT) are nuclear diagnostic imaging modalities that are routinely deployed for cancer staging and monitoring. They hold the advantage of detecting disease related biochemical and physiologic abnormalities in advance of anatomical changes, thus widely used for staging of disease progression, identification of the treatment gross tumor volume, monitoring of disease, as well as prediction of outcomes and personalization of treatment regimens. Among the arsenal of different functional imaging modalities, nuclear imaging has benefited from early adoption of quantitative image analysis starting from simple standard uptake value normalization to more advanced extraction of complex imaging uptake patterns; thanks to application of sophisticated image processing and machine learning algorithms. In this review, we discuss the application of image processing and machine/deep learning techniques to PET/CT imaging with special focus on the oncological radiotherapy domain as a case study and draw examples from our work and others to highlight current status and future potentials.",
33509371,"Artificial Intelligence for the Characterization of Pulmonary Nodules, Lung Tumors and Mediastinal Nodes on PET/CT",2021 Mar;51(2):143-156.,"Lung cancer is the leading cause of cancer related death around the world although early diagnosis remains vital to enabling access to curative treatment options. This article briefly describes the current role of imaging, in particular 2-deoxy-2-[18F]fluoro-D-glucose (FDG) PET/CT, in lung cancer and specifically the role of artificial intelligence with CT followed by a detailed review of the published studies applying artificial intelligence (ie, machine learning and deep learning), on FDG PET or combined PET/CT images with the purpose of early detection and diagnosis of pulmonary nodules, and characterization of lung tumors and mediastinal lymph nodes. A comprehensive search was performed on Pubmed, Embase, and clinical trial databases. The studies were analyzed with a modified version of the Transparent Reporting of a multivariable prediction model for Individual Prognosis or Diagnosis (TRIPOD) and Prediction model Risk Of Bias Assessment Tool (PROBAST) statement. The search resulted in 361 studies; of these 29 were included; all retrospective; none were clinical trials. Twenty-two records evaluated standard machine learning (ML) methods on imaging features (ie, support vector machine), and 7 studies evaluated new ML methods (ie, deep learning) applied directly on PET or PET/CT images. The studies mainly reported positive results regarding the use of ML methods for diagnosing pulmonary nodules, characterizing lung tumors and mediastinal lymph nodes. However, 22 of the 29 studies were lacking a relevant comparator and/or lacking independent testing of the model. Application of ML methods with feature and image input from PET/CT for diagnosing and characterizing lung cancer is a relatively young area of research with great promise. Nevertheless, current published studies are often under-powered and lacking a clinically relevant comparator and/or independent testing.",
33509368,Ethical and Legal Challenges of Artificial Intelligence in Nuclear Medicine,2021 Mar;51(2):120-125.,"Artificial intelligence (AI) in nuclear medicine has gained significant traction and promises to be a disruptive, but innovative, technology. Recent developments in artificial neural networks, machine learning, and deep learning have ignited debate with respect to ethical and legal challenges associated with the use of AI in healthcare and medicine. While AI in nuclear medicine has the potential to improve workflow and productivity, and enhance clinical and research capabilities, there remains a professional responsibility to the profession and to patients: ethical, social, and legal. Enthusiasm to embrace new technology should not displace responsibilities for the ethical, social, and legal application of technology. This is especially true in relation to data usage, the algorithms applied, and how algorithms are used in practice. Governance of software and algorithms used for detection (segmentation) and/or diagnosis (classification) of disease using medical images requires rigorous evidence-based regulation. A number of frameworks have been developed for ethical application of AI generally in society and in radiology. For nuclear medicine, consideration needs to be given to beneficence, nonmaleficence, fairness and justice, safety, reliability, data security, privacy and confidentiality, mitigation of bias, transparency, explainability, and autonomy. AI is merely a tool, how it is utilised is a human choice. There is potential for AI applications to enhance clinical and research practice in nuclear medicine and concurrently produce deeper, more meaningful interactions between the physicians and the patient. Nonetheless ethical, legal, and social challenges demand careful attention and formulation of standards/guidelines for nuclear medicine.",
33509366,"Intelligent Imaging in Nuclear Medicine: the Principles of Artificial Intelligence, Machine Learning and Deep Learning",2021 Mar;51(2):102-111.,"The emergence of artificial intelligence (AI) in nuclear medicine has occurred over the last 50 years but more recent developments in machine learning (ML) and deep learning (DL) have driven new capabilities of AI in nuclear medicine. In nuclear medicine, the artificial neural network (ANN) is the backbone of ML and DL. The inputs may be radiomic features that have been extracted from the image files or, if using a convolutional neural network (CNN), may be the images themselves. AI in nuclear medicine re-engineers and re-imagines clinical and research capabilities. An understanding of the principles of AI, ML and DL contextualised to nuclear medicine allows richer engagement in clinical and research applications, and capacity for problem solving where required. Simple applications of ML include quality assurance, risk assessment, business analytics and rudimentary classifications. More complex applications of DL for detection, localisation, classification, segmentation, quantitation and radiomic feature extraction using CNNs can be applied to general nuclear medicine, SPECT, PET, CT and MRI. There are also applications of ANNs and ML that allow small datasets (and larger ones) to be analysed in parallel to conventional statistical analysis. AI has assimilated into the clinical and research practice of nuclear medicine with little disruption. The emergence of ML and DL applications, however, has produced a seismic significant shift in the clinical and research landscape that demands at least rudimentary understanding of the principles of AI, ANNs and CNNs among nuclear medicine professionals.",
33501338,A Brief Survey of Telerobotic Time Delay Mitigation,2020 Dec 15;7:578805.,"There is a substantial number of telerobotics and teleoperation applications ranging from space operations, ground/aerial robotics, drive-by-wire systems to medical interventions. Major obstacles for such applications include latency, channel corruptions, and bandwidth which limit teleoperation efficacy. This survey reviews the time delay problem in teleoperation systems. We briefly review different solutions from early approaches which consist of control-theory-based models and user interface designs and focus on newer approaches developed since 2014. Future solutions to the time delay problem will likely be hybrid solutions which include modeling of user intent, prediction of robot movements, and time delay prediction all potentially using time series prediction methods. Hence, we examine methods that are primarily based on time series prediction. Recent prediction approaches take advantage of advances in nonlinear statistical models as well as machine learning and neural network techniques. We review Recurrent Neural Networks, Long Short-Term Memory, Sequence to Sequence, and Generative Adversarial Network models and examine each of these approaches for addressing time delay. As time delay is still an unsolved problem, we suggest some possible future research directions from information-theory-based modeling, which may lead to promising new approaches to advancing the field.",
33501307,Emotion Recognition for Human-Robot Interaction: Recent Advances and Future Perspectives,2020 Dec 21;7:532279.,"A fascinating challenge in the field of human-robot interaction is the possibility to endow robots with emotional intelligence in order to make the interaction more intuitive, genuine, and natural. To achieve this, a critical point is the capability of the robot to infer and interpret human emotions. Emotion recognition has been widely explored in the broader fields of human-machine interaction and affective computing. Here, we report recent advances in emotion recognition, with particular regard to the human-robot interaction context. Our aim is to review the state of the art of currently adopted emotional models, interaction modalities, and classification strategies and offer our point of view on future developments and critical issues. We focus on facial expressions, body poses and kinematics, voice, brain activity, and peripheral physiological responses, also providing a list of available datasets containing data from these modalities.",
33501168,"Symbolic, Distributed, and Distributional Representations for Natural Language Processing in the Era of Deep Learning: A Survey",2020 Jan 21;6:153.,"Natural language is inherently a discrete symbolic representation of human knowledge. Recent advances in machine learning (ML) and in natural language processing (NLP) seem to contradict the above intuition: discrete symbols are fading away, erased by vectors or tensors called distributed and distributional representations. However, there is a strict link between distributed/distributional representations and discrete symbols, being the first an approximation of the second. A clearer understanding of the strict link between distributed/distributional representations and symbols may certainly lead to radically new deep learning networks. In this paper we make a survey that aims to renew the link between symbolic representations and distributed/distributional representations. This is the right time to revitalize the area of interpreting how discrete symbols are represented inside neural networks.",
33500754,Artificial Intelligence and Machine Learning in Cardiovascular Imaging,Oct-Dec 2020;16(4):263-271.,"Cardiovascular disease is the leading cause of mortality in Western countries and leads to a spectrum of complications that can complicate patient management. The emergence of artificial intelligence (AI) has garnered significant interest in many industries, and the field of cardiovascular imaging is no exception. Machine learning (ML) especially is showing significant promise in various diagnostic imaging modalities. As conventional statistics are reaching their apex in computational capabilities, ML can explore new possibilities and unravel hidden relationships. This will have a positive impact on diagnosis and prognosis for cardiovascular imaging. In this in-depth review, we highlight the role of AI and ML for various cardiovascular imaging modalities.",
33490920,Reaction prediction via atomistic simulation: from quantum mechanics to machine learning,2020 Dec 30;24(1):102013.,"It is an ultimate goal in chemistry to predict reaction without recourse to experiment. Reaction prediction is not just the reaction rate determination of known reactions but, more broadly, the reaction exploration to identify new reaction routes. This review briefly overviews the theory on chemical reaction and the current methods for computing/estimating reaction rate and exploring reaction space. We particularly focus on the atomistic simulation methods for reaction exploration, which are benefited significantly by recently emerged machine learning potentials. We elaborate the stochastic surface walking global pathway sampling based on the global neural network (SSW-NN) potential, developed in our group since 2013, which can explore complex reactions systems unbiasedly and automatedly. Two examples, molecular reaction and heterogeneous catalytic reactions, are presented to illustrate the current status for reaction prediction using SSW-NN.",
33485296,Machine learning as the new approach in understanding biomarkers of suicidal behavior,2020 Dec 31.,"In psychiatry, compared to other medical fields, the identification of biological markers that would complement current clinical interview, and enable more objective and faster clinical diagnosis, implement accurate monitoring of treatment response and remission, is grave. Current technological development enables analyses of various biological marks in high throughput scale at reasonable costs, and therefore 'omic' studies are entering the psychiatry research. However, big data demands a whole new plethora of skills in data processing, before clinically useful information can be extracted. So far the classical approach to data analysis did not really contribute to identification of biomarkers in psychiatry, but the extensive amounts of data might get to a higher level, if artificial intelligence in the shape of machine learning algorithms would be applied. Not many studies on machine learning in psychiatry have been published, but we can already see from that handful of studies that the potential to build a screening portfolio of biomarkers for different psychopathologies, including suicide, exists.",
33476063,How artificial intelligence may help the Covid-19 pandemic: Pitfalls and lessons for the future,2020 Dec 19;e2205.,"The clinical severity, rapid transmission and human losses due to coronavirus disease 2019 (Covid-19) have led the World Health Organization to declare it a pandemic. Traditional epidemiological tools are being significantly complemented by recent innovations especially using artificial intelligence (AI) and machine learning. AI-based model systems could improve pattern recognition of disease spread in populations and predictions of outbreaks in different geographical locations. A variable and a minimal amount of data are available for the signs and symptoms of Covid-19, allowing a composite of maximum likelihood algorithms to be employed to enhance the accuracy of disease diagnosis and to identify potential drugs. AI-based forecasting and predictions are expected to complement traditional approaches by helping public health officials to select better response and preparedness measures against Covid-19 cases. AI-based approaches have helped address the key issues but a significant impact on the global healthcare industry is yet to be achieved. The capability of AI to address the challenges may make it a key player in the operation of healthcare systems in future. Here, we present an overview of the prospective applications of the AI model systems in healthcare settings during the ongoing Covid-19 pandemic.",
33468305,Heart rate variability analysis in horses for the diagnosis of arrhythmias,2021 Feb;268:105590.,"Heart rate variability (HRV) analysis has been performed on ECG-derived data sets for more than 170 years but is currently undergoing a rapid evolution, thanks to the expansion of the human and veterinary medical technology sector. Traditional HRV analysis was initially performed to identify changes in vago-sympathetic balance, while the most recent focus has expanded to include the use of complex computer algorithms, neural networks and machine learning technology to identify cardiac arrhythmias, particularly atrial fibrillation (AF). Some of these techniques have recently been translated for use in the field of equine cardiology, with particular focus on improving the diagnosis of arrhythmias both at rest and during exercise. This review focuses on understanding the basic HRV variables and important factors to consider when collecting data for use in HRV analysis. In addition, the use of HRV analysis for the diagnosis of arrhythmias is discussed from human, small animal and equine perspectives. Finally, the future of HRV analysis is briefly introduced, including an overview of future developments in this rapidly expanding and exciting field.",
33458608,Machine learning toward advanced energy storage devices and systems,2020 Dec 13;24(1):101936.,"Technology advancement demands energy storage devices (ESD) and systems (ESS) with better performance, longer life, higher reliability, and smarter management strategy. Designing such systems involve a trade-off among a large set of parameters, whereas advanced control strategies need to rely on the instantaneous status of many indicators. Machine learning can dramatically accelerate calculations, capture complex mechanisms to improve the prediction accuracy, and make optimized decisions based on comprehensive status information. The computational efficiency makes it applicable for real-time management. This paper reviews recent progresses in this emerging area, especially new concepts, approaches, and applications of machine learning technologies for commonly used energy storage devices (including batteries, capacitors/supercapacitors, fuel cells, other ESDs) and systems (including battery ESS, hybrid ESS, grid and microgrid-containing energy storage units, pumped-storage system, thermal ESS). The perspective on future directions is also discussed.",
33447598,"Artificial Intelligence-Based Polyp Detection in Colonoscopy: Where Have We Been, Where Do We Stand, and Where Are We Headed?",2020 Dec;36(6):428-438.,"Background:                    In the past, image-based computer-assisted diagnosis and detection systems have been driven mainly from the field of radiology, and more specifically mammography. Nevertheless, with the availability of large image data collections (known as the ""Big Data"" phenomenon) in correlation with developments from the domain of artificial intelligence (AI) and particularly so-called deep convolutional neural networks, computer-assisted detection of adenomas and polyps in real-time during screening colonoscopy has become feasible.              Summary:                    With respect to these developments, the scope of this contribution is to provide a brief overview about the evolution of AI-based detection of adenomas and polyps during colonoscopy of the past 35 years, starting with the age of ""handcrafted geometrical features"" together with simple classification schemes, over the development and use of ""texture-based features"" and machine learning approaches, and ending with current developments in the field of deep learning using convolutional neural networks. In parallel, the need and necessity of large-scale clinical data will be discussed in order to develop such methods, up to commercially available AI products for automated detection of polyps (adenoma and benign neoplastic lesions). Finally, a short view into the future is made regarding further possibilities of AI methods within colonoscopy.              Key messages:                    Research of image-based lesion detection in colonoscopy data has a 35-year-old history. Milestones such as the Paris nomenclature, texture features, big data, and deep learning were essential for the development and availability of commercial AI-based systems for polyp detection.",
33443081,Systems Neuroscience of Natural Behaviors in Rodents,2021 Feb 3;41(5):911-919.,"Animals evolved in complex environments, producing a wide range of behaviors, including navigation, foraging, prey capture, and conspecific interactions, which vary over timescales ranging from milliseconds to days. Historically, these behaviors have been the focus of study for ecology and ethology, while systems neuroscience has largely focused on short timescale behaviors that can be repeated thousands of times and occur in highly artificial environments. Thanks to recent advances in machine learning, miniaturization, and computation, it is newly possible to study freely moving animals in more natural conditions while applying systems techniques: performing temporally specific perturbations, modeling behavioral strategies, and recording from large numbers of neurons while animals are freely moving. The authors of this review are a group of scientists with deep appreciation for the common aims of systems neuroscience, ecology, and ethology. We believe it is an extremely exciting time to be a neuroscientist, as we have an opportunity to grow as a field, to embrace interdisciplinary, open, collaborative research to provide new insights and allow researchers to link knowledge across disciplines, species, and scales. Here we discuss the origins of ethology, ecology, and systems neuroscience in the context of our own work and highlight how combining approaches across these fields has provided fresh insights into our research. We hope this review facilitates some of these interactions and alliances and helps us all do even better science, together.",
33442551,Artificial Intelligence in Medicine: Chances and Challenges for Wide Clinical Adoption,2020 Dec;36(6):443-449.,"Background:                    Artificial intelligence (AI) applications that utilize machine learning are on the rise in clinical research and provide highly promising applications in specific use cases. However, wide clinical adoption remains far off. This review reflects on common barriers and current solution approaches.              Summary:                    Key challenges are abbreviated as the RISE criteria: Regulatory aspects, Interpretability, interoperability, and the need for Structured data and Evidence. As reoccurring barriers of AI adoption, these concepts are delineated and complemented by points to consider and possible solutions for effective and safe use of AI applications.              Key messages:                    There is a fraction of AI applications with proven clinical benefits and regulatory approval. Many new promising systems are the subject of current research but share common issues for wide clinical adoption. The RISE criteria can support preparation for challenges and pitfalls when designing or introducing AI applications into clinical practice.",
33437151,Artificial Intelligence in Drug Discovery: A Comprehensive Review of Data-driven and Machine Learning Approaches,2020;25(6):895-930.,"As expenditure on drug development increases exponentially, the overall drug discovery process requires a sustainable revolution. Since artificial intelligence (AI) is leading the fourth industrial revolution, AI can be considered as a viable solution for unstable drug research and development. Generally, AI is applied to fields with sufficient data such as computer vision and natural language processing, but there are many efforts to revolutionize the existing drug discovery process by applying AI. This review provides a comprehensive, organized summary of the recent research trends in AI-guided drug discovery process including target identification, hit identification, ADMET prediction, lead optimization, and drug repositioning. The main data sources in each field are also summarized in this review. In addition, an in-depth analysis of the remaining challenges and limitations will be provided, and proposals for promising future directions in each of the aforementioned areas.",
33431041,The C++ programming language in cheminformatics and computational chemistry,2020 Feb 7;12(1):10.,"This paper describes salient features of the C++ programming language and its programming ecosystem, with emphasis on how the language affects scientific software development. Brief history of C++ and its predecessor the C language is provided. Most important aspects of the language that define models of programming are described in greater detail and illustrated with code examples. Special attention is paid to the interoperability between C++ and other high-level languages commonly used in cheminformatics, machine learning, data processing and statistical computing.",
33431024,"A review of computational drug repositioning: strategies, approaches, opportunities, challenges, and directions",2020 Jul 22;12(1):46.,"Drug repositioning is the process of identifying novel therapeutic potentials for existing drugs and discovering therapies for untreated diseases. Drug repositioning, therefore, plays an important role in optimizing the pre-clinical process of developing novel drugs by saving time and cost compared to the traditional de novo drug discovery processes. Since drug repositioning relies on data for existing drugs and diseases the enormous growth of publicly available large-scale biological, biomedical, and electronic health-related data along with the high-performance computing capabilities have accelerated the development of computational drug repositioning approaches. Multidisciplinary researchers and scientists have carried out numerous attempts, with different degrees of efficiency and success, to computationally study the potential of repositioning drugs to identify alternative drug indications. This study reviews recent advancements in the field of computational drug repositioning. First, we highlight different drug repositioning strategies and provide an overview of frequently used resources. Second, we summarize computational approaches that are extensively used in drug repositioning studies. Third, we present different computing and experimental models to validate computational methods. Fourth, we address prospective opportunities, including a few target areas. Finally, we discuss challenges and limitations encountered in computational drug repositioning and conclude with an outline of further research directions.",4
33426010,The Role of Artificial Intelligence in Cardiovascular Imaging: State of the Art Review,2020 Dec 23;7:618849.,"In this current digital landscape, artificial intelligence (AI) has established itself as a powerful tool in the commercial industry and is an evolving technology in healthcare. Cutting-edge imaging modalities outputting multi-dimensional data are becoming increasingly complex. In this era of data explosion, the field of cardiovascular imaging is undergoing a paradigm shift toward machine learning (ML) driven platforms. These diverse algorithms can seamlessly analyze information and automate a range of tasks. In this review article, we explore the role of ML in the field of cardiovascular imaging.",2
33425679,Review of deep learning for photoacoustic imaging,2020 Dec 29;21:100215.,"Machine learning has been developed dramatically and witnessed a lot of applications in various fields over the past few years. This boom originated in 2009, when a new model emerged, that is, the deep artificial neural network, which began to surpass other established mature models on some important benchmarks. Later, it was widely used in academia and industry. Ranging from image analysis to natural language processing, it fully exerted its magic and now become the state-of-the-art machine learning models. Deep neural networks have great potential in medical imaging technology, medical data analysis, medical diagnosis and other healthcare issues, and is promoted in both pre-clinical and even clinical stages. In this review, we performed an overview of some new developments and challenges in the application of machine learning to medical image analysis, with a special focus on deep learning in photoacoustic imaging. The aim of this review is threefold: (i) introducing deep learning with some important basics, (ii) reviewing recent works that apply deep learning in the entire ecological chain of photoacoustic imaging, from image reconstruction to disease diagnosis, (iii) providing some open source materials and other resources for researchers interested in applying deep learning to photoacoustic imaging.",1
33425253,Advances in integrative structural biology: Towards understanding protein complexes in their cellular context,2020 Dec 3;19:214-225.,"Microorganisms rely on protein interactions to transmit signals, react to stimuli, and grow. One of the best ways to understand these protein interactions is through structural characterization. However, in the past, structural knowledge was limited to stable, high-affinity complexes that could be crystallized. Recent developments in structural biology have revolutionized how protein interactions are characterized. The combination of multiple techniques, known as integrative structural biology, has provided insight into how large protein complexes interact in their native environment. In this mini-review, we describe the past, present, and potential future of integrative structural biology as a tool for characterizing protein interactions in their cellular context.",
33418514,Application of machine learning to improve dairy farm management: A systematic literature review,2021 Feb;187:105237.,"In recent years, several researchers and practitioners applied machine learning algorithms in the dairy farm context and discussed several solutions to predict various variables of interest, most of which were related to incipient diseases. The objective of this article is to identify, assess, and synthesize the papers that discuss the application of machine learning in the dairy farm management context. Using a systematic literature review (SLR) protocol, we retrieved 427 papers, of which 38 papers were determined as primary studies and thus were analysed in detail. More than half of the papers (55 %) addressed disease detection. The other two categories of problems addressed were milk production and milk quality. Seventy-one independent variables were identified and grouped into seven categories. The two prominent categories that were used in more than half of the papers were milking parameters and milk properties. The other categories of independent variables were milk content, pregnancy/calving information, cow characteristics, lactation, and farm characteristics. Twenty-three algorithms were identified, which we grouped into four categories. Decision tree-based algorithms are by far the most used followed by artificial neural network-based algorithms. Regression-based algorithms and other algorithms that do not belong to the previous categories were used in 13 papers. Twenty-three evaluation parameters were identified of which 7 were used 3 or more times. The three evaluation parameters that were used by more than half of the papers are sensitivity, specificity, RMSE. The challenges most encountered were feature selection and unbalanced data and together with problem size, overfitting/estimating, and parameter tuning account for three-quarters of the challenges identified. To the best of our knowledge, this is the first SLR study on the use of machine learning to improve dairy farm management, and to this end, this study will be valuable not only for researchers but also practitioners in dairy farms.",
33412425,Genomic resources in plant breeding for sustainable agriculture,2021 Feb;257:153351.,"Climate change during the last 40 years has had a serious impact on agriculture and threatens global food and nutritional security. From over half a million plant species, cereals and legumes are the most important for food and nutritional security. Although systematic plant breeding has a relatively short history, conventional breeding coupled with advances in technology and crop management strategies has increased crop yields by 56 % globally between 1965-85, referred to as the Green Revolution. Nevertheless, increased demand for food, feed, fiber, and fuel necessitates the need to break existing yield barriers in many crop plants. In the first decade of the 21st century we witnessed rapid discovery, transformative technological development and declining costs of genomics technologies. In the second decade, the field turned towards making sense of the vast amount of genomic information and subsequently moved towards accurately predicting gene-to-phenotype associations and tailoring plants for climate resilience and global food security. In this review we focus on genomic resources, genome and germplasm sequencing, sequencing-based trait mapping, and genomics-assisted breeding approaches aimed at developing biotic stress resistant, abiotic stress tolerant and high nutrition varieties in six major cereals (rice, maize, wheat, barley, sorghum and pearl millet), and six major legumes (soybean, groundnut, cowpea, common bean, chickpea and pigeonpea). We further provide a perspective and way forward to use genomic breeding approaches including marker-assisted selection, marker-assisted backcrossing, haplotype based breeding and genomic prediction approaches coupled with machine learning and artificial intelligence, to speed breeding approaches. The overall goal is to accelerate genetic gains and deliver climate resilient and high nutrition crop varieties for sustainable agriculture.",
33410425,"COVID-19: Advances in diagnostic tools, treatment strategies, and vaccine development",2020;45(1):148.,"An unprecedented worldwide spread of the SARS-CoV-2 has imposed severe challenges on healthcare facilities and medical infrastructure. The global research community faces urgent calls for the development of rapid diagnostic tools, effective treatment protocols, and most importantly, vaccines against the pathogen. Pooling together expertise across broad domains to innovate effective solutions is the need of the hour. With these requirements in mind, in this review, we provide detailed critical accounts on the leading efforts at developing diagnostics tools, therapeutic agents, and vaccine candidates. Importantly, we furnish the reader with a multidisciplinary perspective on how conventional methods like serology and RT-PCR, as well as cutting-edge technologies like CRISPR/Cas and artificial intelligence/machine learning, are being employed to inform and guide such investigations. We expect this narrative to serve a broad audience of both active and aspiring researchers in the field of biomedical sciences and engineering and help inspire radical new approaches towards effective detection, treatment, and prevention of this global pandemic.",2
33409270,Streamlining Natural Products Biomanufacturing With Omics and Machine Learning Driven Microbial Engineering,2020 Dec 21;8:608918.,"Increasing demands for the supply of biopharmaceuticals have propelled the advancement of metabolic engineering and synthetic biology strategies for biomanufacturing of bioactive natural products. Using metabolically engineered microbes as the bioproduction hosts, a variety of natural products including terpenes, flavonoids, alkaloids, and cannabinoids have been synthesized through the construction and expression of known and newly found biosynthetic genes primarily from model and non-model plants. The employment of omics technology and machine learning (ML) platforms as high throughput analytical tools has been increasingly leveraged in promoting data-guided optimization of targeted biosynthetic pathways and enhancement of the microbial production capacity, thereby representing a critical debottlenecking approach in improving and streamlining natural products biomanufacturing. To this end, this mini review summarizes recent efforts that utilize omics platforms and ML tools in strain optimization and prototyping and discusses the beneficial uses of omics-enabled discovery of plant biosynthetic genes in the production of complex plant-based natural products by bioengineered microbes.",
33408594,Artificial Intelligence and its future potential in lung cancer screening,2020 Dec 11;19:1552-1562.,"Artificial intelligence (AI) simulates intelligent behavior as well as critical thinking comparable to a human being and can be used to analyze and interpret complex medical data. The application of AI in imaging diagnostics reduces the burden of radiologists and increases the sensitivity of lung cancer screening so that the morbidity and mortality associated with lung cancer can be decreased. In this article, we have tried to evaluate the role of artificial intelligence in lung cancer screening, as well as the future potential and efficiency of AI in the classification of nodules. The relevant studies between 2010-2020 were selected from the PubMed database after excluding animal studies and were analyzed for the contribution of AI. Techniques such as deep learning and machine learning allow automatic characterization and classification of nodules with high precision and promise an advanced lung cancer screening method in the future. Even though several combination models with high performance have been proposed, an effectively validated model for routine use still needs to be improvised. Combining the performance of artificial intelligence with a radiologist's expertise offers a successful outcome with higher accuracy. Thus, we can conclude that higher sensitivity, specificity, and accuracy of lung cancer screening and classification of nodules is possible through the integration of artificial intelligence and radiology. The validation of models and further research is to be carried out to determine the feasibility of this integration.",
