pmid,title,date,text,citations
32520404,Comprehensive data integration-Toward a more personalized assessment of diastolic function,2020 Nov;37(11):1926-1935.,"Background and aim:                    The main challenge of assessing diastolic function is the balance between clinical utility, in the sense of usability and time-efficiency, and overall applicability, in the sense of precision for the patient under investigation. In this review, we aim to explore the challenges of integrating data in the assessment of diastolic function and discuss the perspectives of a more comprehensive data integration approach.              Methods:                    Review of traditional and novel approaches regarding data integration in the assessment of diastolic function.              Results:                    Comprehensive data integration can lead to improved understanding of disease phenotypes and better relation of these phenotypes to underlying pathophysiological processes-which may help affirm diagnostic reasoning, guide treatment options, and reduce limitations related to previously unaddressed confounders. The optimal assessment of diastolic function should ideally integrate all relevant clinical information with all available structural and functional whole cardiac cycle echocardiographic data-envisioning a personalized approach to patient care, a high-reaching future goal in medicine.              Conclusion:                    Complete data integration seems to be a long-lasting goal, the way forward in diastology, and machine learning seems to be one of the tools suited for the challenge. With perpetual evidence that traditional approaches to complex problems may not the optimal solution, there is room for a steady and cautious, and inherently very exciting paradigm shift toward novel diagnostic tools and workflows to reach a more personalized, comprehensive, and integrated assessment of cardiac function.",
32518043,Towards a Digital Bioprocess Replica: Computational Approaches in Biopharmaceutical Development and Manufacturing,2020 Oct;38(10):1141-1153.,"Quantitative unit operation models for the optimization and refinement of modern late-stage biopharmaceutical drug manufacturing processes have recently attracted increasing attention. The supplementary benefits of these models include increased process robustness and control in combination with a more stringent design of the bioprocess due to a reduced number of exploratory experiments. In addition to unit operations, further efforts also focus on digital bioprocess replicas, which are straightforward combinations of unit operation and process models from inoculum to the fill and finish phase. In this review, we shed more light on digital bioprocess replicas in addition to standard unit operation models and discuss their strengths and weaknesses. We comment on the current usage of these approaches for late stage processes and outline the associated benefits, challenges and limitations.",
32517801,What scans we will read: imaging instrumentation trends in clinical oncology,2020 Jun 9;20(1):38.,"Oncological diseases account for a significant portion of the burden on public healthcare systems with associated costs driven primarily by complex and long-lasting therapies. Through the visualization of patient-specific morphology and functional-molecular pathways, cancerous tissue can be detected and characterized non-invasively, so as to provide referring oncologists with essential information to support therapy management decisions. Following the onset of stand-alone anatomical and functional imaging, we witness a push towards integrating molecular image information through various methods, including anato-metabolic imaging (e.g., PET/CT), advanced MRI, optical or ultrasound imaging.This perspective paper highlights a number of key technological and methodological advances in imaging instrumentation related to anatomical, functional, molecular medicine and hybrid imaging, that is understood as the hardware-based combination of complementary anatomical and molecular imaging. These include novel detector technologies for ionizing radiation used in CT and nuclear medicine imaging, and novel system developments in MRI and optical as well as opto-acoustic imaging. We will also highlight new data processing methods for improved non-invasive tissue characterization. Following a general introduction to the role of imaging in oncology patient management we introduce imaging methods with well-defined clinical applications and potential for clinical translation. For each modality, we report first on the status quo and, then point to perceived technological and methodological advances in a subsequent status go section. Considering the breadth and dynamics of these developments, this perspective ends with a critical reflection on where the authors, with the majority of them being imaging experts with a background in physics and engineering, believe imaging methods will be in a few years from now.Overall, methodological and technological medical imaging advances are geared towards increased image contrast, the derivation of reproducible quantitative parameters, an increase in volume sensitivity and a reduction in overall examination time. To ensure full translation to the clinic, this progress in technologies and instrumentation is complemented by advances in relevant acquisition and image-processing protocols and improved data analysis. To this end, we should accept diagnostic images as ""data"", and - through the wider adoption of advanced analysis, including machine learning approaches and a ""big data"" concept - move to the next stage of non-invasive tumour phenotyping. The scans we will be reading in 10 years from now will likely be composed of highly diverse multi-dimensional data from multiple sources, which mandate the use of advanced and interactive visualization and analysis platforms powered by Artificial Intelligence (AI) for real-time data handling by cross-specialty clinical experts with a domain knowledge that will need to go beyond that of plain imaging.",1.0
32517778,The use of machine learning in rare diseases: a scoping review,2020 Jun 9;15(1):145.,"Background:                    Emerging machine learning technologies are beginning to transform medicine and healthcare and could also improve the diagnosis and treatment of rare diseases. Currently, there are no systematic reviews that investigate, from a general perspective, how machine learning is used in a rare disease context. This scoping review aims to address this gap and explores the use of machine learning in rare diseases, investigating, for example, in which rare diseases machine learning is applied, which types of algorithms and input data are used or which medical applications (e.g., diagnosis, prognosis or treatment) are studied.              Methods:                    Using a complex search string including generic search terms and 381 individual disease names, studies from the past 10 years (2010-2019) that applied machine learning in a rare disease context were identified on PubMed. To systematically map the research activity, eligible studies were categorized along different dimensions (e.g., rare disease group, type of algorithm, input data), and the number of studies within these categories was analyzed.              Results:                    Two hundred eleven studies from 32 countries investigating 74 different rare diseases were identified. Diseases with a higher prevalence appeared more often in the studies than diseases with a lower prevalence. Moreover, some rare disease groups were investigated more frequently than to be expected (e.g., rare neurologic diseases and rare systemic or rheumatologic diseases), others less frequently (e.g., rare inborn errors of metabolism and rare skin diseases). Ensemble methods (36.0%), support vector machines (32.2%) and artificial neural networks (31.8%) were the algorithms most commonly applied in the studies. Only a small proportion of studies evaluated their algorithms on an external data set (11.8%) or against a human expert (2.4%). As input data, images (32.2%), demographic data (27.0%) and ""omics"" data (26.5%) were used most frequently. Most studies used machine learning for diagnosis (40.8%) or prognosis (38.4%) whereas studies aiming to improve treatment were relatively scarce (4.7%). Patient numbers in the studies were small, typically ranging from 20 to 99 (35.5%).              Conclusion:                    Our review provides an overview of the use of machine learning in rare diseases. Mapping the current research activity, it can guide future work and help to facilitate the successful application of machine learning in rare diseases.",
32517304,MRI Segmentation and Classification of Human Brain Using Deep Learning for Diagnosis of Alzheimer's Disease: A Survey,2020 Jun 7;20(11):3243.,"Many neurological diseases and delineating pathological regions have been analyzed, and the anatomical structure of the brain researched with the aid of magnetic resonance imaging (MRI). It is important to identify patients with Alzheimer's disease (AD) early so that preventative measures can be taken. A detailed analysis of the tissue structures from segmented MRI leads to a more accurate classification of specific brain disorders. Several segmentation methods to diagnose AD have been proposed with varying complexity. Segmentation of the brain structure and classification of AD using deep learning approaches has gained attention as it can provide effective results over a large set of data. Hence, deep learning methods are now preferred over state-of-the-art machine learning methods. We aim to provide an outline of current deep learning-based segmentation approaches for the quantitative analysis of brain MRI for the diagnosis of AD. Here, we report how convolutional neural network architectures are used to analyze the anatomical brain structure and diagnose AD, discuss how brain MRI segmentation improves AD classification, describe the state-of-the-art approaches, and summarize their results using publicly available datasets. Finally, we provide insight into current issues and discuss possible future research directions in building a computer-aided diagnostic system for AD.",3.0
32515148,Radiomics in liver diseases: Current progress and future opportunities,2020 Sep;40(9):2050-2063.,"Liver diseases, a wide spectrum of pathologies from inflammation to neoplasm, have become an increasingly significant health problem worldwide. Noninvasive imaging plays a critical role in the clinical workflow of liver diseases, but conventional imaging assessment may provide limited information. Accurate detection, characterization and monitoring remain challenging. With progress in quantitative imaging analysis techniques, radiomics emerged as an efficient tool that shows promise to aid in personalized diagnosis and treatment decision-making. Radiomics could reflect the heterogeneity of liver lesions via extracting high-throughput and high-dimensional features from multi-modality imaging. Machine learning algorithms are then used to construct clinical target-oriented imaging biomarkers to assist disease management. Here, we review the methodological process in liver disease radiomics studies in a stepwise fashion from data acquisition and curation, region of interest segmentation, liver-specific feature extraction, to task-oriented modelling. Furthermore, the applications of radiomics in liver diseases are outlined in aspects of diagnosis and staging, evaluation of liver tumour biological behaviours, and prognosis according to different disease type. Finally, we discuss the current limitations of radiomics in liver disease studies and explore its future opportunities.",1.0
32514649,Convolutional neural networks for brain tumour segmentation,2020 Jun 8;11(1):77.,"The introduction of quantitative image analysis has given rise to fields such as radiomics which have been used to predict clinical sequelae. One growing area of interest for analysis is brain tumours, in particular glioblastoma multiforme (GBM). Tumour segmentation is an important step in the pipeline in the analysis of this pathology. Manual segmentation is often inconsistent as it varies between observers. Automated segmentation has been proposed to combat this issue. Methodologies such as convolutional neural networks (CNNs) which are machine learning pipelines modelled on the biological process of neurons (called nodes) and synapses (connections) have been of interest in the literature. We investigate the role of CNNs to segment brain tumours by firstly taking an educational look at CNNs and perform a literature search to determine an example pipeline for segmentation. We then investigate the future use of CNNs by exploring a novel field-radiomics. This examines quantitative features of brain tumours such as shape, texture, and signal intensity to predict clinical outcomes such as survival and response to therapy.",2.0
32514496,Evaluation of liver tumour response by imaging,2020 Apr 28;2(3):100100.,"The goal of assessing tumour response on imaging is to identify patients who are likely to benefit - or not - from anticancer treatment, especially in relation to survival. The World Health Organization was the first to develop assessment criteria. This early score, which assessed tumour burden by standardising lesion size measurements, laid the groundwork for many of the criteria that followed. This was then improved by the Response Evaluation Criteria in Solid Tumours (RECIST) which was quickly adopted by the oncology community. At the same time, many interventional oncology treatments were developed to target specific features of liver tumours that result in significant changes in tumours but have little effect on tumour size. New criteria focusing on the viable part of tumours were therefore designed to provide more appropriate feedback to guide patient management. Targeted therapy has resulted in a breakthrough that challenges conventional response criteria due to the non-linear relationship between response and tumour size, requiring the development of methods that emphasize the appearance of tumours. More recently, research into functional and quantitative imaging has created new opportunities in liver imaging. These results have suggested that certain parameters could serve as early predictors of response or could predict later tumour response at baseline. These approaches have now been extended by machine learning and deep learning. This clinical review focuses on the progress made in the evaluation of liver tumours on imaging, discussing the rationale for this approach, addressing challenges and controversies in the field, and suggesting possible future developments.",5.0
32514380,"Artificial Intelligence, Data Sensors and Interconnectivity: Future Opportunities for Heart Failure",2020 May 12;6:e11.,"A higher proportion of patients with heart failure have benefitted from a wide and expanding variety of sensor-enabled implantable devices than any other patient group. These patients can now also take advantage of the ever-increasing availability and affordability of consumer electronics. Wearable, on- and near-body sensor technologies, much like implantable devices, generate massive amounts of data. The connectivity of all these devices has created opportunities for pooling data from multiple sensors - so-called interconnectivity - and for artificial intelligence to provide new diagnostic, triage, risk-stratification and disease management insights for the delivery of better, more personalised and cost-effective healthcare. Artificial intelligence is also bringing important and previously inaccessible insights from our conventional cardiac investigations. The aim of this article is to review the convergence of artificial intelligence, sensor technologies and interconnectivity and the way in which this combination is set to change the care of patients with heart failure.",1.0
32513061,Artificial Intelligence Applications in Otology: A State of the Art Review,2020 Dec;163(6):1123-1133.,"Objective:                    Recent advances in artificial intelligence (AI) are driving innovative new health care solutions. We aim to review the state of the art of AI in otology and provide a discussion of work underway, current limitations, and future directions.              Data sources:                    Two comprehensive databases, MEDLINE and EMBASE, were mined using a directed search strategy to identify all articles that applied AI to otology.              Review methods:                    An initial abstract and title screening was completed. Exclusion criteria included nonavailable abstract and full text, language, and nonrelevance. References of included studies and relevant review articles were cross-checked to identify additional studies.              Conclusion:                    The database search identified 1374 articles. Abstract and title screening resulted in full-text retrieval of 96 articles. A total of N = 38 articles were retained. Applications of AI technologies involved the optimization of hearing aid technology (n = 5; 13% of all articles), speech enhancement technologies (n = 4; 11%), diagnosis and management of vestibular disorders (n = 11; 29%), prediction of sensorineural hearing loss outcomes (n = 9; 24%), interpretation of automatic brainstem responses (n = 5; 13%), and imaging modalities and image-processing techniques (n = 4; 10%). Publication counts of the included articles from each decade demonstrated a marked increase in interest in AI in recent years.              Implications for practice:                    This review highlights several applications of AI that otologists and otolaryngologists alike should be aware of given the possibility of implementation in mainstream clinical practice. Although there remain significant ethical and regulatory challenges, AI powered systems offer great potential to shape how healthcare systems of the future operate and clinicians are key stakeholders in this process.",
32512174,New methodologies in ageing research,2020 Sep;62:101094.,"Ageing is arguably the most complex phenotype that occurs in humans. To understand and treat ageing as well as associated diseases, highly specialised technologies are emerging that reveal critical insight into the underlying mechanisms and provide new hope for previously untreated diseases. Herein, we describe the latest developments in cutting edge technologies applied across the field of ageing research. We cover emerging model organisms, high-throughput methodologies and machine-driven approaches. In all, this review will give you a glimpse of what will be pushing the field onwards and upwards.",1.0
32511198,Applying Artificial Intelligence to Mitigate Effects of Patient Motion or Other Complicating Factors on Image Quality,2020 Aug;29(4):175-180.,"Artificial intelligence, particularly deep learning, offers several possibilities to improve the quality or speed of image acquisition in magnetic resonance imaging (MRI). In this article, we briefly review basic machine learning concepts and discuss commonly used neural network architectures for image-to-image translation. Recent examples in the literature describing application of machine learning techniques to clinical MR image acquisition or postprocessing are discussed. Machine learning can contribute to better image quality by improving spatial resolution, reducing image noise, and removing undesired motion or other artifacts. As patients occasionally are unable to tolerate lengthy acquisition times or gadolinium agents, machine learning can potentially assist MRI workflow and patient comfort by facilitating faster acquisitions or reducing exogenous contrast dosage. Although artificial intelligence approaches often have limitations, such as problems with generalizability or explainability, there is potential for these techniques to improve diagnostic utility, throughput, and patient experience in clinical MRI practice.",2.0
32510252,Artificial intelligence: improving the efficiency of cardiovascular imaging,2020 Jun;17(6):565-577.,"Introduction:                    Artificial intelligence (AI) describes the use of computational techniques to mimic human intelligence. In healthcare, this typically involves large medical datasets being used to predict a diagnosis, identify new disease genotypes or phenotypes, or guide treatment strategies. Noninvasive imaging remains a cornerstone for the diagnosis, risk stratification, and management of patients with cardiovascular disease. AI can facilitate every stage of the imaging process, from acquisition and reconstruction, to segmentation, measurement, interpretation, and subsequent clinical pathways.              Areas covered:                    In this paper, we review state-of-the-art AI techniques and their current applications in cardiac imaging, and discuss the future role of AI as a precision medicine tool.              Expert opinion:                    Cardiovascular medicine is primed for scalable AI applications which can interpret vast amounts of clinical and imaging data in greater depth than ever before. AI-augmented medical systems have the potential to improve workflow and provide reproducible and objective quantitative results which can inform clinical decisions. In the foreseeable future, AI may work in the background of cardiac image analysis software and routine clinical reporting, automatically collecting data and enabling real-time diagnosis and risk stratification.",2.0
32510054,On the Interpretability of Artificial Intelligence in Radiology: Challenges and Opportunities,2020 May 27;2(3):e190043.,"As artificial intelligence (AI) systems begin to make their way into clinical radiology practice, it is crucial to assure that they function correctly and that they gain the trust of experts. Toward this goal, approaches to make AI ""interpretable"" have gained attention to enhance the understanding of a machine learning algorithm, despite its complexity. This article aims to provide insights into the current state of the art of interpretability methods for radiology AI. This review discusses radiologists' opinions on the topic and suggests trends and challenges that need to be addressed to effectively streamline interpretability methods in clinical practice. Supplemental material is available for this article. © RSNA, 2020 See also the commentary by Gastounioti and Kontos in this issue.",12.0
32509998,"Aging - Oxidative stress, antioxidants and computational modeling",2020 May 31;6(5):e04107.,"Aging is a degenerative, biological, time-dependent, universally conserved process thus designed as one of the highest known risk factors for morbidity and mortality. Every individual has its own aging mechanisms as both environmental conditions (75%) and genetics (25%) account for aging. Several theories have been proposed until now but not even a single theory solves this mystery. There are still some queries un-answered to the scientific community regarding mechanisms behind aging. However, oxidative stress theory (OST) is considered one of the famous theories that sees mitochondria as one of the leading organelles which largely contribute to the aging process. Many reactive oxygen species (ROS) are produced endogenously and exogenously that are associated with aging. But the mitochondrial ROS contribute largely to the aging process as mitochondrial dysfunction due to oxidative stress is considered one of the contributors toward aging. Although ROS is known to damage cell machinery, new evidence suggests their role in signal transduction to regulate biological and physiological processes. Moreover, besides mitochondria, other important cell organelles such as peroxisome and endoplasmic reticulum also produce ROS that contribute to aging. However, nature has provided humans with free radical scavengers called antioxidants that protect from harmful effects of ROS. Future predictions regarding aging, biochemical mechanisms involved, biomarkers internal and external factors can be easily done with machine learning algorithms and other computational models. This review explains important aspects of aging, the contribution of ROS producing organelles in aging, importance of antioxidants fighting against ROS, different computational models developed to understand the complexities of the aging.",6.0
32506273,E-Health in Hypertension Management: an Insight into the Current and Future Role of Blood Pressure Telemonitoring,2020 Jun 6;22(6):42.,"Purpose of review:                    Out-of-office blood pressure (BP) monitoring techniques, including home and ambulatory BP monitoring, are currently recommended by hypertension guidelines worldwide to confirm the diagnosis of hypertension and to monitor the appropriateness of treatment. However, such techniques are not always effectively implemented or timely available in the routine clinical practice. In recent years, the widespread availability of e-health solutions has stimulated the development of blood pressure telemonitoring (BPT) systems, which allow remote BP tracking and tighter and more efficient monitoring of patients' health status.              Recent findings:                    There is currently strong evidence that BPT may be of benefit for hypertension screening and diagnosis and for improving hypertension management. The advantage is more significant when BPT is coupled with multimodal interventions involving a physician, a nurse or pharmacist, and including education on lifestyle and risk factors and drug management. Several randomized controlled studies documented enhanced hypertension management and improved BP control of hypertensive patients through BPT. Potential additional effects of BPT are represented by improved compliance to treatment, intensification, and optimization of drug use, improved quality of life, reduction in risk of developing cardiovascular complications, and cost-saving. Applications based on m-health and making use of wearables or smartwatches integrated with machine learning models are particularly promising for the future development of efficient BPT solutions, and they will provide remarkable support decision tools for doctors. BPT and telehealth will soon disrupt hypertension management. However, which approach will be the most effective and whether it will be sustainable in the long-term still need to be elucidated.",2.0
32504192,"The basics of data, big data, and machine learning in clinical practice",2021 Jan;40(1):11-23.,"Health informatics and biomedical computing have introduced the use of computer methods to analyze clinical information and provide tools to assist clinicians during the diagnosis and treatment of diverse clinical conditions. With the amount of information that can be obtained in the healthcare setting, new methods to acquire, organize, and analyze the data are being developed each day, including new applications in the world of big data and machine learning. In this review, first we present the most basic concepts in data science, including the structural hierarchy of information and how it is managed. A section is dedicated to discussing topics relevant to the acquisition of data, importantly the availability and use of online resources such as survey software and cloud computing services. Along with digital datasets, these tools make it possible to create more diverse models and facilitate collaboration. After, we describe concepts and techniques in machine learning used to process and analyze health data, especially those most widely applied in rheumatology. Overall, the objective of this review is to aid in the comprehension of how data science is used in health, with a special emphasis on the relevance to the field of rheumatology. It provides clinicians with basic tools on how to approach and understand new trends in health informatics analysis currently being used in rheumatology practice. If clinicians understand the potential use and limitations of health informatics, this will facilitate interdisciplinary conversations and continued projects relating to data, big data, and machine learning.",
32503819,Coronavirus Disease (COVID-19): A Machine Learning Bibliometric Analysis,2020 Jun;34(3 Suppl):1613-1617.,"Background/aim:                    To evaluate the research trends in coronavirus disease (COVID-19).              Materials and methods:                    A bibliometric analysis was performed using a machine learning bibliometric methodology. Information regarding publication outputs, countries, institutions, journals, keywords, funding and citation counts was retrieved from Scopus database.              Results:                    A total of 1883 eligible papers were returned. An exponential increase in the COVID-19 publications occurred in the last months. As expected, China produced the majority of articles, followed by the United States of America, the United Kingdom and Italy. There is greater collaboration between highly contributing authors and institutions. The ""BMJ"" published the highest number of papers (n=129) and ""The Lancet"" had the most citations (n=1439). The most ubiquitous topic was COVID-19 clinical features.              Conclusion:                    This bibliometric analysis presents the most influential references related to COVID-19 during this time and could be useful to improve understanding and management of COVID-19.",13.0
32500471,Ethical Considerations of Using Machine Learning for Decision Support in Occupational Health: An Example Involving Periodic Workers' Health Assessments,2020 Sep;30(3):343-353.,"Purpose Computer algorithms and Machine Learning (ML) will be integrated into clinical decision support within occupational health care. This will change the interaction between health care professionals and their clients, with unknown consequences. The aim of this study was to explore ethical considerations and potential consequences of using ML based decision support tools (DSTs) in the context of occupational health. Methods We conducted an ethical deliberation. This was supported by a narrative literature review of publications about ML and DSTs in occupational health and by an assessment of the potential impact of ML-DSTs according to frameworks from medical ethics and philosophy of technology. We introduce a hypothetical clinical scenario from a workers' health assessment to reflect on biomedical ethical principles: respect for autonomy, beneficence, non-maleficence and justice. Results Respect for autonomy is affected by uncertainty about what future consequences the worker is consenting to as a result of the fluctuating nature of ML-DSTs and validity evidence used to inform the worker. A beneficent advisory process is influenced because the three elements of evidence based practice are affected through use of a ML-DST. The principle of non-maleficence is challenged by the balance between group-level benefits and individual harm, the vulnerability of the worker in the occupational context, and the possibility of function creep. Justice might be empowered when the ML-DST is valid, but profiling and discrimination are potential risks. Conclusions Implications of ethical considerations have been described for the socially responsible design of ML-DSTs. Three recommendations were provided to minimize undesirable adverse effects of the development and implementation of ML-DSTs.",
32500035,Next Generation Sequencing and Machine Learning Technologies Are Painting the Epigenetic Portrait of Glioblastoma,2020 May 15;10:798.,"Even with a rare occurrence of only 1.35% of cancer cases in the United States of America, brain tumors are considered as one of the most lethal malignancies. The most aggressive and invasive type of brain tumor, glioblastoma, accounts for 60-70% of all gliomas and presents with life expectancy of only 12-18 months. Despite trimodal treatment and advances in diagnostic and therapeutic methods, there are no significant changes in patient outcome. Our understanding of glioblastoma was significantly improved with the introduction of next generation sequencing technologies. This led to the identification of different genetic and molecular subtypes, which greatly improve glioblastoma diagnosis. Still, because of the poor life expectancy, novel diagnostic, and treatment methods are broadly explored. Epigenetic modifications like methylation and changes in histone acetylation are such examples. Recently, in addition to genetic and molecular characteristics, epigenetic profiling of glioblastomas is also used for sample classification. Further advancement of next generation sequencing technologies is expected to identify in detail the epigenetic signature of glioblastoma that can open up new therapeutic opportunities for glioblastoma patients. This should be complemented with the use of computational power i.e., machine and deep learning algorithms for objective diagnostics and design of individualized therapies. Using a combination of phenotypic, genotypic, and epigenetic parameters in glioblastoma diagnostics will bring us closer to precision medicine where therapies will be tailored to suit the genetic profile and epigenetic signature of the tumor, which will grant longer life expectancy and better quality of life. Still, a number of obstacles including potential bias, availability of data for minorities in heterogeneous populations, data protection, and validation and independent testing of the learning algorithms have to be overcome on the way.",1.0
32499001,Automated machine learning: Review of the state-of-the-art and opportunities for healthcare,2020 Apr;104:101822.,"Objective:                    This work aims to provide a review of the existing literature in the field of automated machine learning (AutoML) to help healthcare professionals better utilize machine learning models ""off-the-shelf"" with limited data science expertise. We also identify the potential opportunities and barriers to using AutoML in healthcare, as well as existing applications of AutoML in healthcare.              Methods:                    Published papers, accompanied with code, describing work in the field of AutoML from both a computer science perspective or a biomedical informatics perspective were reviewed. We also provide a short summary of a series of AutoML challenges hosted by ChaLearn.              Results:                    A review of 101 papers in the field of AutoML revealed that these automated techniques can match or improve upon expert human performance in certain machine learning tasks, often in a shorter amount of time. The main limitation of AutoML at this point is the ability to get these systems to work efficiently on a large scale, i.e. beyond small- and medium-size retrospective datasets.              Discussion:                    The utilization of machine learning techniques has the demonstrated potential to improve health outcomes, cut healthcare costs, and advance clinical research. However, most hospitals are not currently deploying machine learning solutions. One reason for this is that health care professionals often lack the machine learning expertise that is necessary to build a successful model, deploy it in production, and integrate it with the clinical workflow. In order to make machine learning techniques easier to apply and to reduce the demand for human experts, automated machine learning (AutoML) has emerged as a growing field that seeks to automatically select, compose, and parametrize machine learning models, so as to achieve optimal performance on a given task and/or dataset.              Conclusion:                    While there have already been some use cases of AutoML in the healthcare field, more work needs to be done in order for there to be widespread adoption of AutoML in healthcare.",9.0
32498995,Computerized decision support and machine learning applications for the prevention and treatment of childhood obesity: A systematic review of the literature,2020 Apr;104:101844.,"Background:                    Digital health interventions based on tools for Computerized Decision Support (CDS) and Machine Learning (ML), which take advantage of new information, sensing and communication technologies, can play a key role in childhood obesity prevention and treatment.              Objectives:                    We present a systematic literature review of CDS and ML applications for the prevention and treatment of childhood obesity. The main characteristics and outcomes of studies using CDS and ML are demonstrated, to advance our understanding towards the development of smart and effective interventions for childhood obesity care.              Methods:                    A search in the bibliographic databases of PubMed and Scopus was performed to identify childhood obesity studies incorporating either CDS interventions, or advanced data analytics through ML algorithms. Ongoing, case, and qualitative studies, along with those not providing specific quantitative outcomes were excluded. The studies incorporating CDS were synthesized according to the intervention's main technology (e.g., mobile app), design type (e.g., randomized controlled trial), number of enrolled participants, target age of children, participants' follow-up duration, primary outcome (e.g., Body Mass Index (BMI)), and main CDS feature(s) and their outcomes (e.g., alerts for caregivers when BMI is high). The studies incorporating ML were synthesized according to the number of subjects included and their age, the ML algorithm(s) used (e.g., logistic regression), as well as their main outcome (e.g., prediction of obesity).              Results:                    The literature search identified 8 studies incorporating CDS interventions and 9 studies utilizing ML algorithms, which met our eligibility criteria. All studies reported statistically significant interventional or ML model outcomes (e.g., in terms of accuracy). More than half of the interventional studies (n = 5, 63 %) were designed as randomized controlled trials. Half of the interventional studies (n = 4, 50 %) utilized Electronic Health Records (EHRs) and alerts for BMI as means of CDS. From the 9 studies using ML, the highest percentage targeted at the prognosis of obesity (n = 4, 44 %). In the studies incorporating more than one ML algorithms and reporting accuracy, it was shown that decision trees and artificial neural networks can accurately predict childhood obesity.              Conclusions:                    This review has found that CDS tools can be useful for the self-management or remote medical management of childhood obesity, whereas ML algorithms such as decision trees and artificial neural networks can be helpful for prediction purposes. Further rigorous studies in the area of CDS and ML for childhood obesity care are needed, considering the low number of studies identified in this review, their methodological limitations, and the scarcity of interventional studies incorporating ML algorithms in CDS tools.",3.0
32495652,Machine Learning in Cardiology-Ensuring Clinical Impact Lives Up to the Hype,2020 Sep;25(5):379-390.,"Despite substantial advances in the study, treatment, and prevention of cardiovascular disease, numerous challenges relating to optimally screening, diagnosing, and managing patients remain. Simultaneous improvements in computing power, data storage, and data analytics have led to the development of new techniques to address these challenges. One powerful tool to this end is machine learning (ML), which aims to algorithmically identify and represent structure within data. Machine learning's ability to efficiently analyze large and highly complex data sets make it a desirable investigative approach in modern biomedical research. Despite this potential and enormous public and private sector investment, few prospective studies have demonstrated improved clinical outcomes from this technology. This is particularly true in cardiology, despite its emphasis on objective, data-driven results. This threatens to stifle ML's growth and use in mainstream medicine. We outline the current state of ML in cardiology and outline methods through which impactful and sustainable ML research can occur. Following these steps can ensure ML reaches its potential as a transformative technology in medicine.",1.0
32487891,Machine-learning algorithms for predicting results in liver transplantation: the problem of donor-recipient matching,2020 Aug;25(4):406-411.,"Purpose of review:                    Classifiers based on artificial intelligence can be useful to solve decision problems related to the inclusion or removal of possible liver transplant candidates, and assisting in the heterogeneous field of donor-recipient (D-R) matching.              Recent findings:                    Artificial intelligence models can show a great advantage by being able to handle a multitude of variables, be objective and help in cases of similar probabilities. In the field of liver transplantation, the most commonly used classifiers have been artificial neural networks (ANNs) and random forest classifiers. ANNs are excellent tools for finding patterns which are far too complex for a clinician and are capable of generating near-perfect predictions on the data on which they are fit, yielding excellent prediction capabilities reaching 95% for 3 months graft survival. On the other hand, RF can overcome ANNs in some of their limitations, mainly because of the lack of information on the variables they provide. Random forest algorithms may allow for improved confidence with the use of marginal organs and better outcome after transplantation.              Summary:                    ANNs and random forest can handle a multitude of structured and unstructured parameters, and establish non explicit relationships among risk factors of clinical relevance.",
32487887,Artificial intelligence in transplantation (machine-learning classifiers and transplant oncology),2020 Aug;25(4):426-434.,"Purpose of review:                    To highlight recent efforts in the development and implementation of machine learning in transplant oncology - a field that uses liver transplantation for the treatment of hepatobiliary malignancies - and particularly in hepatocellular carcinoma, the most commonly treated diagnosis in transplant oncology.              Recent findings:                    The development of machine learning has occurred within three domains related to hepatocellular carcinoma: identification of key clinicopathological variables, genomics, and image processing.              Summary:                    Machine-learning classifiers can be effectively applied for more accurate clinical prediction and handling of data, such as genetics and imaging in transplant oncology. This has allowed for the identification of factors that most significantly influence recurrence and survival in disease, such as hepatocellular carcinoma, and thus help in prognosticating patients who may benefit from a liver transplant. Although progress has been made in using these methods to analyse clinicopathological information, genomic profiles, and image processed data (both histopathological and radiomic), future progress relies on integrating data across these domains.",
32486411,Advances in Smart Environment Monitoring Systems Using IoT and Sensors,2020 May 31;20(11):3113.,"Air quality, water pollution, and radiation pollution are major factors that pose genuine challenges in the environment. Suitable monitoring is necessary so that the world can achieve sustainable growth, by maintaining a healthy society. In recent years, the environment monitoring has turned into a smart environment monitoring (SEM) system, with the advances in the internet of things (IoT) and the development of modern sensors. Under this scenario, the present manuscript aims to accomplish a critical review of noteworthy contributions and research studies on SEM, that involve monitoring of air quality, water quality, radiation pollution, and agriculture systems. The review is divided on the basis of the purposes where SEM methods are applied, and then each purpose is further analyzed in terms of the sensors used, machine learning techniques involved, and classification methods used. The detailed analysis follows the extensive review which has suggested major recommendations and impacts of SEM research on the basis of discussion results and research trends analyzed. The authors have critically studied how the advances in sensor technology, IoT and machine learning methods make environment monitoring a truly smart monitoring system. Finally, the framework of robust methods of machine learning; denoising methods and development of suitable standards for wireless sensor networks (WSNs), has been suggested.",2.0
