pmid,title,date,text,citations
33165308,Breakthrough healthcare technologies in the COVID-19 era: a unique opportunity for cardiovascular practitioners and patients,2021 Mar;63(1):62-74.,"Introduction:                    The Coronavirus disease 2019 (COVID-19) pandemic, caused by symptomatic severe acute respiratory syndrome-Coronavirus-2 (SARS-CoV-2) infection, has wreaked havoc globally, challenging the healthcare, economical, technological and social status quo of developing but also developed countries. For instance, the COVID-19 scare has reduced timely hospital admissions for ST-elevation myocardial infarction in Europe and the USA, causing unnecessary deaths and disabilities. While the emergency is still ongoing, enough efforts have been put to study and tackle this condition such that a comprehensive perspective and synthesis on the potential role of breakthrough healthcare technologies is possible. Indeed, current state-of-the-art information technologies can provide a unique opportunity to adapt and adjust to the current healthcare needs associated with COVID-19, either directly or indirectly, and in particular those of cardiovascular patients and practitioners.              Evidence acquisition:                    We searched several biomedical databases, websites and social media, including PubMed, Medscape, and Twitter, for smartcare approaches suitable for application in the COVID-19 pandemic.              Evidence synthesis:                    We retrieved details on several promising avenues for present and future healthcare technologies, capable of substantially reduce the mortality, morbidity, and resource use burden of COVID-19 as well as that of cardiovascular disease. In particular, we have found data supporting the importance of data sharing, model sharing, preprint archiving, social media, medical case sharing, distance learning and continuous medical education, smartphone apps, telemedicine, robotics, big data analysis, machine learning, and deep learning, with the ultimate goal of optimization of individual prevention, diagnosis, tracing, risk-stratification, treatment and rehabilitation.              Conclusions:                    We are confident that refinement and command of smartcare technologies will prove extremely beneficial in the short-term, but also dramatically reshape cardiovascular practice and healthcare delivery in the long-term future, for COVID-19 as well as other diseases.",1.0
33163152,Data mining in Raman imaging in a cellular biological system,2020 Oct 15;18:2920-2930.,"The distribution and dynamics of biomolecules in the cell is of critical interest in biological research. Raman imaging techniques have expanded our knowledge of cellular biological systems significantly. The technological developments that have led to the optimization of Raman instrumentation have helped to improve the speed of the measurement and the sensitivity. As well as instrumental developments, data mining plays a significant role in revealing the complicated chemical information contained within the spectral data. A number of data mining methods have been applied to extract the spectral information and translate them into biological information. Single-cell visualization, cell classification and biomolecular/drug quantification have all been achieved by the application of data mining to Raman imaging data. Herein we summarize the framework for Raman imaging data analysis, which involves preprocessing, pattern recognition and validation. There are multiple methods developed for each stage of analysis. The characteristics of these methods are described in relation to their application in Raman imaging of the cell. Furthermore, we summarize the software that can facilitate the implementation of these methods. Through its careful selection and application, data mining can act as an essential tool in the exploration of information-rich Raman spectral data.",
33162926,Machine Learning Applications in the Neuro ICU: A Solution to Big Data Mayhem?,2020 Oct 9;11:554633.,"The neurological ICU (neuro ICU) often suffers from significant limitations due to scarce resource availability for their neurocritical care patients. Neuro ICU patients require frequent neurological evaluations, continuous monitoring of various physiological parameters, frequent imaging, and routine lab testing. This amasses large amounts of data specific to each patient. Neuro ICU teams are often overburdened by the resulting complexity of data for each patient. Machine Learning algorithms (ML), are uniquely capable of interpreting high-dimensional datasets that are too difficult for humans to comprehend. Therefore, the application of ML in the neuro ICU could alleviate the burden of analyzing big datasets for each patient. This review serves to (1) briefly summarize ML and compare the different types of MLs, (2) review recent ML applications to improve neuro ICU management and (3) describe the future implications of ML to neuro ICU management.",
33162885,Classifying Intracortical Brain-Machine Interface Signal Disruptions Based on System Performance and Applicable Compensatory Strategies: A Review,2020 Oct 9;14:558987.,"Brain-machine interfaces (BMIs) record and translate neural activity into a control signal for assistive or other devices. Intracortical microelectrode arrays (MEAs) enable high degree-of-freedom BMI control for complex tasks by providing fine-resolution neural recording. However, chronically implanted MEAs are subject to a dynamic in vivo environment where transient or systematic disruptions can interfere with neural recording and degrade BMI performance. Typically, neural implant failure modes have been categorized as biological, material, or mechanical. While this categorization provides insight into a disruption's causal etiology, it is less helpful for understanding degree of impact on BMI function or possible strategies for compensation. Therefore, we propose a complementary classification framework for intracortical recording disruptions that is based on duration of impact on BMI performance and requirement for and responsiveness to interventions: (1) Transient disruptions interfere with recordings on the time scale of minutes to hours and can resolve spontaneously; (2) Reversible disruptions cause persistent interference in recordings but the root cause can be remedied by an appropriate intervention; (3) Irreversible compensable disruptions cause persistent or progressive decline in signal quality, but their effects on BMI performance can be mitigated algorithmically; and (4) Irreversible non-compensable disruptions cause permanent signal loss that is not amenable to remediation or compensation. This conceptualization of intracortical BMI disruption types is useful for highlighting specific areas for potential hardware improvements and also identifying opportunities for algorithmic interventions. We review recording disruptions that have been reported for MEAs and demonstrate how biological, material, and mechanical mechanisms of disruption can be further categorized according to their impact on signal characteristics. Then we discuss potential compensatory protocols for each of the proposed disruption classes. Specifically, transient disruptions may be minimized by using robust neural decoder features, data augmentation methods, adaptive machine learning models, and specialized signal referencing techniques. Statistical Process Control methods can identify reparable disruptions for rapid intervention. In-vivo diagnostics such as impedance spectroscopy can inform neural feature selection and decoding models to compensate for irreversible disruptions. Additional compensatory strategies for irreversible disruptions include information salvage techniques, data augmentation during decoder training, and adaptive decoding methods to down-weight damaged channels.",
33160516,Predictive modeling in reproductive medicine: Where will the future of artificial intelligence research take us?,2020 Nov;114(5):934-940.,"Artificial intelligence (AI) systems have been proposed for reproductive medicine since 1997. Although AI is the main driver of emergent technologies in reproduction, such as robotics, Big Data, and internet of things, it will continue to be the engine for technological innovation for the foreseeable future. What does the future of AI research look like?",
33160514,Evaluating predictive models in reproductive medicine,2020 Nov;114(5):921-926.,"Predictive modeling has become a distinct subdiscipline of reproductive medicine, and researchers and clinicians are just learning the skills and expertise to evaluate artificial intelligence (AI) studies. Diagnostic tests and model predictions are subject to evaluation. Their use offers potential for both harm and benefit in terms of diagnosis, treatment, and prognosis. The performance of AI models and their potential clinical utility hinge on the quality and size of the databases used, the types and distribution of data, and the particular AI method applied. Additionally, when images are involved, the method of capturing, preprocessing, and treatment and accurate labeling of images becomes an important component of AI modeling. Inconsistent image treatment or inaccurate labeling of images can lead to an inconsistent database, resulting in poor AI accuracy. We discuss the critical appraisal of AI models in reproductive medicine and convey the importance of transparency and standardization in reporting AI models so that the risk of bias and the potential clinical utility of AI can be assessed.",
33160513,Artificial intelligence in human in vitro fertilization and embryology,2020 Nov;114(5):914-920.,"Embryo evaluation and selection embody the aggregate manifestation of the entire in vitro fertilization (IVF) process. It aims to choose the ""best"" embryos from the larger cohort of fertilized oocytes, the majority of which will be determined to be not viable either as a result of abnormal development or due to chromosomal imbalances. Indeed, it is generally acknowledged that even after embryo selection based on morphology, time-lapse microscopic photography, or embryo biopsy with preimplantation genetic testing, implantation rates in the human are difficult to predict. Our pursuit of enhancing embryo evaluation and selection, as well as increasing live birth rates, will require the adoption of novel technologies. Recently, several artificial intelligence (AI)-based methods have emerged as objective, standardized, and efficient tools for evaluating human embryos. Moreover, AI-based methods can be implemented for other clinical aspects of IVF, such as assessing patient reproductive potential and individualizing gonadotropin stimulation protocols. As AI has the capability to analyze ""big"" data, the ultimate goal will be to apply AI tools to the analysis of all embryological, clinical, and genetic data in an effort to provide patient-tailored treatments. In this chapter, we present an overview of existing AI technologies in reproductive medicine and envision their potential future applications in the field.",1.0
33160512,Precision medicine and artificial intelligence: overview and relevance to reproductive medicine,2020 Nov;114(5):908-913.,"Traditionally, new treatments have been developed for the population at large. Recently, large-scale genomic sequencing analyses have revealed tremendous genetic diversity between individuals. In diseases driven by genetic events such as cancer, genomic sequencing can unravel all the mutations that drive individual tumors. The ability to capture the genetic makeup of individual patients has led to the concept of precision medicine, a modern, technology-driven form of personalized medicine. Precision medicine matches each individual to the best treatment in a way that is tailored to his or her genetic uniqueness. To further personalize medicine, precision medicine increasingly incorporates and integrates data beyond genomics, such as epigenomics and metabolomics, as well as imaging. Increasingly, the robust use and integration of these modalities in precision medicine require the use of artificial intelligence and machine learning. This modern view of precision medicine, adopted early in certain areas of medicine such as cancer, has started to impact the field of reproductive medicine. Here we review the concepts and history of precision medicine and artificial intelligence, highlight their growing impact on reproductive medicine, and outline some of the challenges and limitations that these new fields have encountered in medicine.",
33159918,"NIRS measures in pain and analgesia: Fundamentals, features, and function",2021 Jan;120:335-353.,"Current pain assessment techniques based only on clinical evaluation and self-reports are not objective and may lead to inadequate treatment. Having a functional biomarker will add to the clinical fidelity, diagnosis, and perhaps improve treatment efficacy in patients. While many approaches have been deployed in pain biomarker discovery, functional near-infrared spectroscopy (fNIRS) is a technology that allows for non-invasive measurement of cortical hemodynamics. The utility of fNIRS is especially attractive given its ability to detect specific changes in the somatosensory and high-order cortices as well as its ability to measure (1) brain function similar to functional magnetic resonance imaging, (2) graded responses to noxious and innocuous stimuli, (3) analgesia, and (4) nociception under anesthesia. In this review, we evaluate the utility of fNIRS in nociception/pain with particular focus on its sensitivity and specificity, methodological advantages and limitations, and the current and potential applications in various pain conditions. Everything considered, fNIRS technology could enhance our ability to evaluate evoked and persistent pain across different age groups and clinical populations.",
33159692,Current status and future perspective of artificial intelligence applications in endoscopic diagnosis and management of gastric cancer,2021 Jan;33(2):263-272.,"Image recognition using artificial intelligence (AI) has progressed significantly due to innovative technologies such as machine learning and deep learning. In the field of gastric cancer (GC) management, research on AI-based diagnosis such as anatomical classification of endoscopic images, diagnosis of Helicobacter pylori infection, and detection and qualitative diagnosis of GC is being conducted, and an accuracy equivalent to that of physicians has been reported. It is expected that AI will soon be introduced in the field of endoscopic diagnosis and management of gastric cancer as a supportive tool for physicians, thus improving the quality of medical care.",
33159244,Artificial cognition: How experimental psychology can help generate explainable artificial intelligence,2021 Apr;28(2):454-475.,"Artificial intelligence powered by deep neural networks has reached a level of complexity where it can be difficult or impossible to express how a model makes its decisions. This black-box problem is especially concerning when the model makes decisions with consequences for human well-being. In response, an emerging field called explainable artificial intelligence (XAI) aims to increase the interpretability, fairness, and transparency of machine learning. In this paper, we describe how cognitive psychologists can make contributions to XAI. The human mind is also a black box, and cognitive psychologists have over 150 years of experience modeling it through experimentation. We ought to translate the methods and rigor of cognitive psychology to the study of artificial black boxes in the service of explainability. We provide a review of XAI for psychologists, arguing that current methods possess a blind spot that can be complemented by the experimental cognitive tradition. We also provide a framework for research in XAI, highlight exemplary cases of experimentation within XAI inspired by psychological science, and provide a tutorial on experimenting with machines. We end by noting the advantages of an experimental approach and invite other psychologists to conduct research in this exciting new field.",
33157093,The opportunities and challenges of machine learning in the acute care setting for precision prevention of posttraumatic stress sequelae,2021 Feb;336:113526.,"Personalized medicine is among the most exciting innovations in recent clinical research, offering the opportunity for tailored screening and management at the individual level. Biomarker-enriched clinical trials have shown increased efficiency and informativeness in cancer research due to the selective exclusion of patients unlikely to benefit. In acute stress situations, clinically significant decisions are often made in time-sensitive manners and providers may be pressed to make decisions based on abbreviated clinical assessments. Up to 30% of trauma survivors admitted to the Emergency Department (ED) will develop long-lasting posttraumatic stress psychopathologies. The long-term impact of those survivors with posttraumatic stress sequelae are significant, impacting both long-term psychological and physiological recovery. An accurate prognostic model of who will develop posttraumatic stress symptoms does not exist yet. Additionally, no scalable and cost-effective method that can be easily integrated into routine care exists, even though especially the acute care setting provides a critical window of opportunity for prevention in the so-called golden hours when preventive measures are most effective. In this review, we aim to discuss emerging machine learning (ML) applications that are promising for precisely risk stratification and targeted treatments in the acute care setting. The aim of this narrative review is to present examples of digital health innovations and to discuss the potential of these new approaches for treatment selection and prevention of posttraumatic sequelae in the acute care setting. The application of artificial intelligence-based solutions have already had great success in other areas and are rapidly approaching the field of psychological care as well. New ways of algorithm-based risk predicting, and the use of digital phenotypes provide a high potential for predicting future risk of PTSD in acute care settings and to go new steps in precision psychiatry.",
33156423,Survival prediction of glioblastoma patients-are we there yet? A systematic review of prognostic modeling for glioblastoma and its clinical potential,2020 Nov 6.,"Glioblastoma is associated with a poor prognosis. Even though survival statistics are well-described at the population level, it remains challenging to predict the prognosis of an individual patient despite the increasing number of prognostic models. The aim of this study is to systematically review the literature on prognostic modeling in glioblastoma patients. A systematic literature search was performed to identify all relevant studies that developed a prognostic model for predicting overall survival in glioblastoma patients following the PRISMA guidelines. Participants, type of input, algorithm type, validation, and testing procedures were reviewed per prognostic model. Among 595 citations, 27 studies were included for qualitative review. The included studies developed and evaluated a total of 59 models, of which only seven were externally validated in a different patient cohort. The predictive performance among these studies varied widely according to the AUC (0.58-0.98), accuracy (0.69-0.98), and C-index (0.66-0.70). Three studies deployed their model as an online prediction tool, all of which were based on a statistical algorithm. The increasing performance of survival prediction models will aid personalized clinical decision-making in glioblastoma patients. The scientific realm is gravitating towards the use of machine learning models developed on high-dimensional data, often with promising results. However, none of these models has been implemented into clinical care. To facilitate the clinical implementation of high-performing survival prediction models, future efforts should focus on harmonizing data acquisition methods, improving model interpretability, and externally validating these models in multicentered, prospective fashion.",
33156361,"Evolving robotic surgery training and improving patient safety, with the integration of novel technologies",2020 Nov 6.,"Introduction:                    Robot-assisted surgery is becoming increasingly adopted by multiple surgical specialties. There is evidence of inherent risks of utilising new technologies that are unfamiliar early in the learning curve. The development of standardised and validated training programmes is crucial to deliver safe introduction. In this review, we aim to evaluate the current evidence and opportunities to integrate novel technologies into modern digitalised robotic training curricula.              Methods:                    A systematic literature review of the current evidence for novel technologies in surgical training was conducted online and relevant publications and information were identified. Evaluation was made on how these technologies could further enable digitalisation of training.              Results:                    Overall, the quality of available studies was found to be low with current available evidence consisting largely of expert opinion, consensus statements and small qualitative studies. The review identified that there are several novel technologies already being utilised in robotic surgery training. There is also a trend towards standardised validated robotic training curricula. Currently, the majority of the validated curricula do not incorporate novel technologies and training is delivered with more traditional methods that includes centralisation of training services with wet laboratories that have access to cadavers and dedicated training robots.              Conclusions:                    Improvements to training standards and understanding performance data have good potential to significantly lower complications in patients. Digitalisation automates data collection and brings data together for analysis. Machine learning has potential to develop automated performance feedback for trainees. Digitalised training aims to build on the current gold standards and to further improve the 'continuum of training' by integrating PBP training, 3D-printed models, telementoring, telemetry and machine learning.",
33154949,Artificial Intelligence (AI)-Based Systems Biology Approaches in Multi-Omics Data Analysis of Cancer,2020 Oct 14;10:588221.,"Cancer is the manifestation of abnormalities of different physiological processes involving genes, DNAs, RNAs, proteins, and other biomolecules whose profiles are reflected in different omics data types. As these bio-entities are very much correlated, integrative analysis of different types of omics data, multi-omics data, is required to understanding the disease from the tumorigenesis to the disease progression. Artificial intelligence (AI), specifically machine learning algorithms, has the ability to make decisive interpretation of ""big""-sized complex data and, hence, appears as the most effective tool for the analysis and understanding of multi-omics data for patient-specific observations. In this review, we have discussed about the recent outcomes of employing AI in multi-omics data analysis of different types of cancer. Based on the research trends and significance in patient treatment, we have primarily focused on the AI-based analysis for determining cancer subtypes, disease prognosis, and therapeutic targets. We have also discussed about AI analysis of some non-canonical types of omics data as they have the capability of playing the determiner role in cancer patient care. Additionally, we have briefly discussed about the data repositories because of their pivotal role in multi-omics data storing, processing, and analysis.",1.0
33153682,"Informatics Approaches for Recognition, Management, and Prevention of Occupational Respiratory Disease",2020 Dec;41(4):605-621.,"Computer and information systems can improve occupational respiratory disease prevention and surveillance by providing efficient resources for patients, workers, clinicians, and public health practitioners. Advances include interlinking electronic health records, autocoding surveillance data, clinical decision support systems, and social media applications for acquiring and disseminating information. Obstacles to advances include inflexible hierarchical coding schemes, inadequate occupational health electronic health record systems, and inadequate public focus on occupational respiratory disease. Potentially transformative approaches include machine learning, natural language processing, and improved ontologies.",
33151420,Denouements of machine learning and multimodal diagnostic classification of Alzheimer's disease,2020 Nov 5;3(1):26.,"Alzheimer's disease (AD) is the most common type of dementia. The exact cause and treatment of the disease are still unknown. Different neuroimaging modalities, such as magnetic resonance imaging (MRI), positron emission tomography, and single-photon emission computed tomography, have played a significant role in the study of AD. However, the effective diagnosis of AD, as well as mild cognitive impairment (MCI), has recently drawn large attention. Various technological advancements, such as robots, global positioning system technology, sensors, and machine learning (ML) algorithms, have helped improve the diagnostic process of AD. This study aimed to determine the influence of implementing different ML classifiers in MRI and analyze the use of support vector machines with various multimodal scans for classifying patients with AD/MCI and healthy controls. Conclusions have been drawn in terms of employing different classifier techniques and presenting the optimal multimodal paradigm for the classification of AD.",1.0
33148398,Artificial intelligence in medicine: A matter of joy or concern?,2021 Jan;50(1):101962.,"Artificial Intelligence (AI), a concept which dates back to the 1950s, is increasingly being developed by many medical specialties, especially those based on imaging or surgery. While the cognitive component of AI is far superior to that of human intelligence, it lacks consciousness, feelings, intuition and adaptation to unexpected situations. Furthermore, fundamental questions arise with regard to data security, the impact on healthcare professions, and the distribution of roles between physicians and AI especially concerning consent to medical care and liability in the event of a therapeutic accident.",
33147836,Review of Laser Raman Spectroscopy for Surgical Breast Cancer Detection: Stochastic Backpropagation Neural Networks,2020 Nov 2;20(21):6260.,"Laser Raman spectroscopy (LRS) is a highly specific biomolecular technique which has been shown to have the ability to distinguish malignant and normal breast tissue. This paper discusses significant advancements in the use of LRS in surgical breast cancer diagnosis, with an emphasis on statistical and machine learning strategies employed for precise, transparent and real-time analysis of Raman spectra. When combined with a variety of ""machine learning"" techniques LRS has been increasingly employed in oncogenic diagnostics. This paper proposes that the majority of these algorithms fail to provide the two most critical pieces of information required by the practicing surgeon: a probability that the classification of a tissue is correct, and, more importantly, the expected error in that probability. Stochastic backpropagation artificial neural networks inherently provide both pieces of information for each and every tissue site examined by LRS. If the networks are trained using both human experts and an unsupervised classification algorithm as gold standards, rapid progress can be made understanding what additional contextual data is needed to improve network classification performance. Our patients expect us to not simply have an opinion about their tumor, but to know how certain we are that we are correct. Stochastic networks can provide that information.",
33145991,Which features of postural sway are effective in distinguishing Parkinson's disease from controls? A systematic review,2021 Jan;11(1):e01929.,"Background:                    Postural sway may be useful as an objective measure of Parkinson's disease (PD). Existing studies have analyzed many different features of sway using different experimental paradigms. We aimed to determine what features have been used to measure sway and then to assess which feature(s) best differentiate PD patients from controls. We also aimed to determine whether any refinements might improve discriminative power and so assist in standardizing experimental conditions and analysis of data.              Methods:                    In this systematic review of the literature, effect size (ES) was calculated for every feature reported by each article and then collapsed across articles where appropriate. The influence of clinical medication status, visual state, and sampling rate on ES was also assessed.              Results:                    Four hundred and forty-three papers were retrieved. 25 contained enough information for further analysis. The most commonly used features were not the most effective (e.g., PathLength, used 14 times, had ES of 0.47, while TotalEnergy, used only once, had ES of 1.78). Increased sampling rate was associated with increased ES (PathLength ES increased to 1.12 at 100 Hz from 0.40 at 10 Hz). Measurement during ""OFF"" clinical status was associated with increased ES (PathLength ES was 0.83 OFF compared to 0.21 ON).              Conclusions:                    This review identified promising features for analysis of postural sway in PD, recommending a sampling rate of 100 Hz and studying patients when OFF to maximize ES. ES complements statistical significance as it is clinically relevant and is easily compared across experiments. We suggest that machine learning is a promising tool for the future analysis of postural sway in PD.",
33145087,Radiogenomics of lung cancer,2020 Sep;12(9):5104-5109.,"Machine learning (ML) and artificial intelligence (AI) are aiding in improving sensitivity and specificity of diagnostic imaging. The rapid adoption of these advanced ML algorithms is transforming imaging analysis; taking us from noninvasive detection of pathology to noninvasive precise diagnosis of the pathology by identifying whether detected abnormality is a secondary to infection, inflammation and/or neoplasm. This is led to the emergence of ""Radiobiogenomics""; referring to the concept of identifying biologic (genomic, proteomic) alterations in the detected lesion. Radiobiogenomic involves image segmentation, feature extraction, and ML model to predict underlying tumor genotype and clinical outcomes. Lung cancer is the most common cause of cancer related death worldwide. There are several histologic subtypes of lung cancer, e.g., small cell lung cancer (SCLC), non-small cell lung cancer (NSCLC) (adenocarcinoma, squamous cell carcinoma). These variable histologic subtypes not only appear different at microscopic level, but these also differ at genetic and transcription level. This intrinsic heterogeneity reveals itself as different morphologic appearances on diagnostic imaging, such as CT, PET/CT and MRI. Traditional evaluation of imaging findings of lung cancer is limited to morphologic characteristics, such as lesion size, margins, density. Radiomics takes image analysis a step further by looking at imaging phenotype with higher order statistics in efforts to quantify intralesional heterogeneity. This heterogeneity, in turn, can be potentially used to extract intralesional genomic and proteomic data. This review aims to highlight novel concepts in ML and AI and their potential applications in identifying radiobiogenomics of lung cancer.",
33143137,A Review of the Important Role of CYP2D6 in Pharmacogenomics,2020 Oct 30;11(11):1295.,"Cytochrome P450 2D6 (CYP2D6) is a critical pharmacogene involved in the metabolism of ~20% of commonly used drugs across a broad spectrum of medical disciplines including psychiatry, pain management, oncology and cardiology. Nevertheless, CYP2D6 is highly polymorphic with single-nucleotide polymorphisms, small insertions/deletions and larger structural variants including multiplications, deletions, tandem arrangements, and hybridisations with non-functional CYP2D7 pseudogenes. The frequency of these variants differs across populations, and they significantly influence the drug-metabolising enzymatic function of CYP2D6. Importantly, altered CYP2D6 function has been associated with both adverse drug reactions and reduced drug efficacy, and there is growing recognition of the clinical and economic burdens associated with suboptimal drug utilisation. To date, pharmacogenomic clinical guidelines for at least 48 CYP2D6-substrate drugs have been developed by prominent pharmacogenomics societies, which contain therapeutic recommendations based on CYP2D6-predicted categories of metaboliser phenotype. Novel algorithms to interpret CYP2D6 function from sequencing data that consider structural variants, and machine learning approaches to characterise the functional impact of novel variants, are being developed. However, CYP2D6 genotyping is yet to be implemented broadly into clinical practice, and so further effort and initiatives are required to overcome the implementation challenges and deliver the potential benefits to the bedside.",3.0
33142863,Federated Learning in Smart City Sensing: Challenges and Opportunities,2020 Oct 31;20(21):6230.,"Smart Cities sensing is an emerging paradigm to facilitate the transition into smart city services. The advent of the Internet of Things (IoT) and the widespread use of mobile devices with computing and sensing capabilities has motivated applications that require data acquisition at a societal scale. These valuable data can be leveraged to train advanced Artificial Intelligence (AI) models that serve various smart services that benefit society in all aspects. Despite their effectiveness, legacy data acquisition models backed with centralized Machine Learning models entail security and privacy concerns, and lead to less participation in large-scale sensing and data provision for smart city services. To overcome these challenges, Federated Learning is a novel concept that can serve as a solution to the privacy and security issues encountered within the process of data collection. This survey article presents an overview of smart city sensing and its current challenges followed by the potential of Federated Learning in addressing those challenges. A comprehensive discussion of the state-of-the-art methods for Federated Learning is provided along with an in-depth discussion on the applicability of Federated Learning in smart city sensing; clear insights on open issues, challenges, and opportunities in this field are provided as guidance for the researchers studying this subject matter.",1.0
33141088,Classification of Depression Through Resting-State Electroencephalogram as a Novel Practice in Psychiatry: Review,2020 Nov 3;22(11):e19548.,"Background:                    Machine learning applications in health care have increased considerably in the recent past, and this review focuses on an important application in psychiatry related to the detection of depression. Since the advent of computational psychiatry, research based on functional magnetic resonance imaging has yielded remarkable results, but these tools tend to be too expensive for everyday clinical use.              Objective:                    This review focuses on an affordable data-driven approach based on electroencephalographic recordings. Web-based applications via public or private cloud-based platforms would be a logical next step. We aim to compare several different approaches to the detection of depression from electroencephalographic recordings using various features and machine learning models.              Methods:                    To detect depression, we reviewed published detection studies based on resting-state electroencephalogram with final machine learning, and to predict therapy outcomes, we reviewed a set of interventional studies using some form of stimulation in their methodology.              Results:                    We reviewed 14 detection studies and 12 interventional studies published between 2008 and 2019. As direct comparison was not possible due to the large diversity of theoretical approaches and methods used, we compared them based on the steps in analysis and accuracies yielded. In addition, we compared possible drawbacks in terms of sample size, feature extraction, feature selection, classification, internal and external validation, and possible unwarranted optimism and reproducibility. In addition, we suggested desirable practices to avoid misinterpretation of results and optimism.              Conclusions:                    This review shows the need for larger data sets and more systematic procedures to improve the use of the solution for clinical diagnostics. Therefore, regulation of the pipeline and standard requirements for methodology used should become mandatory to increase the reliability and accuracy of the complete methodology for it to be translated to modern psychiatry.",
33140591,Artificial Intelligence in Health Care: Current Applications and Issues,2020 Nov 2;35(42):e379.,"In recent years, artificial intelligence (AI) technologies have greatly advanced and become a reality in many areas of our daily lives. In the health care field, numerous efforts are being made to implement the AI technology for practical medical treatments. With the rapid developments in machine learning algorithms and improvements in hardware performances, the AI technology is expected to play an important role in effectively analyzing and utilizing extensive amounts of health and medical data. However, the AI technology has various unique characteristics that are different from the existing health care technologies. Subsequently, there are a number of areas that need to be supplemented within the current health care system for the AI to be utilized more effectively and frequently in health care. In addition, the number of medical practitioners and public that accept AI in the health care is still low; moreover, there are various concerns regarding the safety and reliability of AI technology implementations. Therefore, this paper aims to introduce the current research and application status of AI technology in health care and discuss the issues that need to be resolved.",
33139966,Sentiment analysis and its applications in fighting COVID-19 and infectious diseases: A systematic review,2021 Apr 1;167:114155.,"The COVID-19 pandemic caused by the novel coronavirus SARS-CoV-2 occurred unexpectedly in China in December 2019. Tens of millions of confirmed cases and more than hundreds of thousands of confirmed deaths are reported worldwide according to the World Health Organisation. News about the virus is spreading all over social media websites. Consequently, these social media outlets are experiencing and presenting different views, opinions and emotions during various outbreak-related incidents. For computer scientists and researchers, big data are valuable assets for understanding people's sentiments regarding current events, especially those related to the pandemic. Therefore, analysing these sentiments will yield remarkable findings. To the best of our knowledge, previous related studies have focused on one kind of infectious disease. No previous study has examined multiple diseases via sentiment analysis. Accordingly, this research aimed to review and analyse articles about the occurrence of different types of infectious diseases, such as epidemics, pandemics, viruses or outbreaks, during the last 10 years, understand the application of sentiment analysis and obtain the most important literature findings. Articles on related topics were systematically searched in five major databases, namely, ScienceDirect, PubMed, Web of Science, IEEE Xplore and Scopus, from 1 January 2010 to 30 June 2020. These indices were considered sufficiently extensive and reliable to cover our scope of the literature. Articles were selected based on our inclusion and exclusion criteria for the systematic review, with a total of n = 28 articles selected. All these articles were formed into a coherent taxonomy to describe the corresponding current standpoints in the literature in accordance with four main categories: lexicon-based models, machine learning-based models, hybrid-based models and individuals. The obtained articles were categorised into motivations related to disease mitigation, data analysis and challenges faced by researchers with respect to data, social media platforms and community. Other aspects, such as the protocol being followed by the systematic review and demographic statistics of the literature distribution, were included in the review. Interesting patterns were observed in the literature, and the identified articles were grouped accordingly. This study emphasised the current standpoint and opportunities for research in this area and promoted additional efforts towards the understanding of this research field.",4.0
33139614,Machine Learning's Application in Deep Brain Stimulation for Parkinson's Disease: A Review,2020 Nov 1;10(11):809.,"Deep brain stimulation (DBS) is a surgical treatment for advanced Parkinson's disease (PD) that has undergone technological evolution that parallels an expansion in clinical phenotyping, neurophysiology, and neuroimaging of the disease state. Machine learning (ML) has been successfully used in a wide range of healthcare problems, including DBS. As computational power increases and more data become available, the application of ML in DBS is expected to grow. We review the literature of ML in DBS and discuss future opportunities for such applications. Specifically, we perform a comprehensive review of the literature from PubMed, the Institute for Scientific Information's Web of Science, Cochrane Database of Systematic Reviews, and Institute of Electrical and Electronics Engineers' (IEEE) Xplore Digital Library for ML applications in DBS. These studies are broadly placed in the following categories: (1) DBS candidate selection; (2) programming optimization; (3) surgical targeting; and (4) insights into DBS mechanisms. For each category, we provide and contextualize the current body of research and discuss potential future directions for the application of ML in DBS.",
33139605,Role of Artificial Intelligence in Fighting Antimicrobial Resistance in Pediatrics,2020 Nov 1;9(11):767.,"Artificial intelligence (AI) is a field of science and engineering concerned with the computational understanding of what is commonly called intelligent behavior. AI is extremely useful in many human activities including medicine. The aim of our narrative review is to show the potential role of AI in fighting antimicrobial resistance in pediatric patients. We searched for PubMed articles published from April 2010 to April 2020 containing the keywords ""artificial intelligence"", ""machine learning"", ""antimicrobial resistance"", ""antimicrobial stewardship"", ""pediatric"", and ""children"", and we described the different strategies for the application of AI in these fields. Literature analysis showed that the applications of AI in health care are potentially endless, contributing to a reduction in the development time of new antimicrobial agents, greater diagnostic and therapeutic appropriateness, and, simultaneously, a reduction in costs. Most of the proposed AI solutions for medicine are not intended to replace the doctor's opinion or expertise, but to provide a useful tool for easing their work. Considering pediatric infectious diseases, AI could play a primary role in fighting antibiotic resistance. In the pediatric field, a greater willingness to invest in this field could help antimicrobial stewardship reach levels of effectiveness that were unthinkable a few years ago.",3.0
