pmid,title,date,text,citations
32924178,"The future is now? Clinical and translational aspects of ""Omics"" technologies",2021 Feb;99(2):168-176.,"Big data has become a central part of medical research, as well as modern life generally. ""Omics"" technologies include genomics, proteomics, microbiomics and increasingly other omics. These have been driven by rapid advances in laboratory techniques and equipment. Crucially, improved information handling capabilities have allowed concepts such as artificial intelligence and machine learning to enter the research world. The COVID-19 pandemic has shown how quickly information can be generated and analyzed using such approaches, but also showed its limitations. This review will look at how ""omics"" has begun to be translated into clinical practice. While there appears almost limitless potential in using big data for ""precision"" or ""personalized"" medicine, the reality is that this remains largely aspirational. Oncology is the only field of medicine that is widely adopting such technologies, and even in this field uptake is irregular. There are practical and ethical reasons for this lack of translation of increasingly affordable techniques into the clinic. Undoubtedly, there will be increasing use of large data sets from traditional (e.g. tumor samples, patient genomics) and nontraditional (e.g. smartphone) sources. It is perhaps the greatest challenge of the health-care sector over the coming decade to integrate these resources in an effective, practical and ethical way.",2.0
32922515,Using artificial intelligence for improving stroke diagnosis in emergency departments: a practical framework,2020 Aug 25;13:1756286420938962.,"Stroke is the fifth leading cause of death in the United States and a major cause of severe disability worldwide. Yet, recognizing the signs of stroke in an acute setting is still challenging and leads to loss of opportunity to intervene, given the narrow therapeutic window. A decision support system using artificial intelligence (AI) and clinical data from electronic health records combined with patients' presenting symptoms can be designed to support emergency department providers in stroke diagnosis and subsequently reduce the treatment delay. In this article, we present a practical framework to develop a decision support system using AI by reflecting on the various stages, which could eventually improve patient care and outcome. We also discuss the technical, operational, and ethical challenges of the process.",1.0
32921526,"Past, present and future EEG in the clinical workup of dementias",2020 Dec 30;306:111182.,"Electroencephalography (EEG), as non-invasive, global measure of neuronal activity, is a prime candidate functional marker of synapse dysfunction and loss in dementias. Nevertheless, EEG currently has no established role in the clinical workup of individual patients. This opinion paper presents our critical view on why EEG has so far failed to keep its promise, and where we believe EEG will be clinically useful for patients threatened with cognitive decline in the future. Individual EEGs are an integral outcome of many causally intermixing upstream factors contributing to dementia. Therefore, EEG cannot become a clinically useful ""simple"" stand-alone biomarker of some pathognomic accumulations of specific brain proteins, but rather offer unique opportunities for more comprehensive and richly faceted insights into the functional status of brain systems. EEG may thus remain an essential window into the brain when it comes to the at-risk and presymptomatic phases of dementias, where it can be uniquely informative about concepts such as burdens of plasticity and repair, cognitive reserve, and sleep. Jointly with rapid gains in usability, portability, machine learning, closed loop systems, and understanding of the role of EEG-based sleep stages for memory and brain repair, EEG may come to keep its initial promise after all.",
32921304,Review of medical image recognition technologies to detect melanomas using neural networks,2020 Sep 14;21(Suppl 11):270.,"Background:                    Melanoma is one of the most aggressive types of cancer that has become a world-class problem. According to the World Health Organization estimates, 132,000 cases of the disease and 66,000 deaths from malignant melanoma and other forms of skin cancer are reported annually worldwide ( https://apps.who.int/gho/data/?theme=main ) and those numbers continue to grow. In our opinion, due to the increasing incidence of the disease, it is necessary to find new, easy to use and sensitive methods for the early diagnosis of melanoma in a large number of people around the world. Over the last decade, neural networks show highly sensitive, specific, and accurate results.              Objective:                    This study presents a review of PubMed papers including requests «melanoma neural network» and «melanoma neural network dermatoscopy». We review recent researches and discuss their opportunities acceptable in clinical practice.              Methods:                    We searched the PubMed database for systematic reviews and original research papers on the requests «melanoma neural network» and «melanoma neural network dermatoscopy» published in English. Only papers that reported results, progress and outcomes are included in this review.              Results:                    We found 11 papers that match our requests that observed convolutional and deep-learning neural networks combined with fuzzy clustering or World Cup Optimization algorithms in analyzing dermatoscopic images. All of them require an ABCD (asymmetry, border, color, and differential structures) algorithm and its derivates (in combination with ABCD algorithm or separately). Also, they require a large dataset of dermatoscopic images and optimized estimation parameters to provide high specificity, accuracy and sensitivity.              Conclusions:                    According to the analyzed papers, neural networks show higher specificity, accuracy and sensitivity than dermatologists. Neural networks are able to evaluate features that might be unavailable to the naked human eye. Despite that, we need more datasets to confirm those statements. Nowadays machine learning becomes a helpful tool in early diagnosing skin diseases, especially melanoma.",2.0
32920050,MPTherm-Pred: Analysis and Prediction of Thermal Stability Changes upon Mutations in Transmembrane Proteins,2020 Sep 10;S0022-2836(20)30538-6.,"The stability of membrane proteins differs from globular proteins due to the presence of nonpolar membrane-spanning regions. Using a dataset of 929 membrane protein mutations whose effects on thermal stability (ΔTm) were experimentally determined, we found that the average ΔTm due to 190 stabilizing and 232 destabilizing mutations occurring in membrane-spanning regions are 2.43 ± 3.1 and - 5.48 ± 5.5 °C, respectively. The ΔTm values for mutations occurring in solvent-exposed regions are 2.56 ± 2.82 and - 6.8 ± 7.2 °C. We have systematically analyzed the factors influencing the stability of mutants and observed that changes in hydrophobicity, number of contacts between Cα atoms and frequency of aliphatic residues are important determinants of the stability change induced by mutations occurring in membrane-spanning regions. We have developed structure- and sequence-based machine learning predictors of ΔTm due to mutations specifically for membrane proteins. They showed a correlation and mean absolute error (MAE) of 0.72 and 2.85 °C, respectively, between experimental and predicted ΔTm for mutations in membrane-spanning regions on 10-fold group-wise cross-validation. The average correlation and MAE for mutations in aqueous regions are 0.73 and 3.7 °C, respectively. These MAE values are about 50% lower than standard deviations from the mean ΔTm values. The reliability of the method was affirmed on a test set of mutations occurring in evolutionary independent protein sequences. The developed MPTherm-pred server for predicting thermal stability changes upon mutations in membrane proteins is available at https://web.iitm.ac.in/bioinfo2/mpthermpred/. Our results provide insights into factors influencing the stability of membrane proteins and can aid in designing mutants that are more resistant to thermal stress.",1.0
32920005,Overview of artificial intelligence-based applications in radiotherapy: Recommendations for implementation and quality assurance,2020 Dec;153:55-66.,"Artificial Intelligence (AI) is currently being introduced into different domains, including medicine. Specifically in radiation oncology, machine learning models allow automation and optimization of the workflow. A lack of knowledge and interpretation of these AI models can hold back wide-spread and full deployment into clinical practice. To facilitate the integration of AI models in the radiotherapy workflow, generally applicable recommendations on implementation and quality assurance (QA) of AI models are presented. For commonly used applications in radiotherapy such as auto-segmentation, automated treatment planning and synthetic computed tomography (sCT) the basic concepts are discussed in depth. Emphasis is put on the commissioning, implementation and case-specific and routine QA of AI models needed for a methodical introduction in clinical practice.",3.0
32918159,Comparison of performances of conventional and deep learning-based methods in segmentation of lung vessels and registration of chest radiographs,2021 Mar;14(1):6-15.,"Conventional machine learning-based methods have been effective in assisting physicians in making accurate decisions and utilized in computer-aided diagnosis for more than 30 years. Recently, deep learning-based methods, and convolutional neural networks in particular, have rapidly become preferred options in medical image analysis because of their state-of-the-art performance. However, the performances of conventional and deep learning-based methods cannot be compared reliably because of their evaluations on different datasets. Hence, we developed both conventional and deep learning-based methods for lung vessel segmentation and chest radiograph registration, and subsequently compared their performances on the same datasets. The results strongly indicated the superiority of deep learning-based methods over their conventional counterparts.",
32917886,Designing and understanding light-harvesting devices with machine learning,2020 Sep 11;11(1):4587.,"Understanding the fundamental processes of light-harvesting is crucial to the development of clean energy materials and devices. Biological organisms have evolved complex metabolic mechanisms to efficiently convert sunlight into chemical energy. Unraveling the secrets of this conversion has inspired the design of clean energy technologies, including solar cells and photocatalytic water splitting. Describing the emergence of macroscopic properties from microscopic processes poses the challenge to bridge length and time scales of several orders of magnitude. Machine learning experiences increased popularity as a tool to bridge the gap between multi-level theoretical models and Edisonian trial-and-error approaches. Machine learning offers opportunities to gain detailed scientific insights into the underlying principles governing light-harvesting phenomena and can accelerate the fabrication of light-harvesting devices.",1.0
32917408,Circuit-Based Biomarkers for Mood and Anxiety Disorders,2020 Nov;43(11):902-915.,"Mood and anxiety disorders are complex heterogeneous syndromes that manifest in dysfunctions across multiple brain regions, cell types, and circuits. Biomarkers using brain-wide activity patterns in humans have proven useful in distinguishing between disorder subtypes and identifying effective treatments. In order to improve biomarker identification, it is crucial to understand the basic circuitry underpinning brain-wide activity patterns. Leveraging a large repertoire of techniques, animal studies have examined roles of specific cell types and circuits in driving maladaptive behavior. Recent advances in multiregion recording techniques, data-driven analysis approaches, and machine-learning-based behavioral analysis tools can further push the boundary of animal studies and bridge the gap with human studies, to assess how brain-wide activity patterns encode and drive emotional behavior. Together, these efforts will allow identifying more precise biomarkers to enhance diagnosis and treatment.",1.0
32916943,Research Progress of Automated Visual Surface Defect Detection for Industrial Metal Planar Materials,2020 Sep 9;20(18):5136.,"The computer-vision-based surface defect detection of metal planar materials is a research hotspot in the field of metallurgical industry. The high standard of planar surface quality in the metal manufacturing industry requires that the performance of an automated visual inspection system and its algorithms are constantly improved. This paper attempts to present a comprehensive survey on both two-dimensional and three-dimensional surface defect detection technologies based on reviewing over 160 publications for some typical metal planar material products of steel, aluminum, copper plates and strips. According to the algorithm properties as well as the image features, the existing two-dimensional methodologies are categorized into four groups: statistical, spectral, model, and machine learning-based methods. On the basis of three-dimensional data acquisition, the three-dimensional technologies are divided into stereoscopic vision, photometric stereo, laser scanner, and structured light measurement methods. These classical algorithms and emerging methods are introduced, analyzed, and compared in this review. Finally, the remaining challenges and future research trends of visual defect detection are discussed and forecasted at an abstract level.",
32916652,"To operate, or not to operate? Narrative review of the role of survival predictors in patient selection for operative management of patients with metastatic spine disease",2020 Sep 11;1-15.,"Accurate prediction of patient survival is an essential component of the preoperative evaluation of patients with spinal metastases. Over the past quarter of a century, a number of predictors have been developed, although none have been accurate enough to be instituted as a staple of clinical practice. However, recently more comprehensive survival calculators have been published that make use of larger data sets and machine learning to predict postoperative survival among patients with spine metastases. Given the glut of calculators that have been published, the authors sought to perform a narrative review of the current literature, highlighting existing calculators along with the strengths and weaknesses of each. In doing so, they identify two ""generations"" of scoring systems-a first generation based on a priori factor weighting and a second generation comprising predictive tools that are developed using advanced statistical modeling and are focused on clinical deployment. In spite of recent advances, the authors found that most predictors have only a moderate ability to explain variation in patient survival. Second-generation models have a greater prognostic accuracy relative to first-generation scoring systems, but most still require external validation. Given this, it seems that there are two outstanding goals for these survival predictors, foremost being external validation of current calculators in multicenter prospective cohorts, as the majority have been developed from, and internally validated within, the same single-institution data sets. Lastly, current predictors should be modified to incorporate advances in targeted systemic therapy and radiotherapy, which have been heretofore largely ignored.",
32916179,Prediction modeling-part 2: using machine learning strategies to improve transplantation outcomes,2021 Apr;99(4):817-823.,"Kidney transplant recipients and transplant physicians face important clinical questions where machine learning methods may help improve the decision-making process. This mini-review explores potential applications of machine learning methods to key stages of a kidney transplant recipient's journey, from initial waitlisting and donor selection, to personalization of immunosuppression and prediction of post-transplantation events. Both unsupervised and supervised machine learning methods are presented, including k-means clustering, principal components analysis, k-nearest neighbors, and random forests. The various challenges of these approaches are also discussed.",
32915503,Advances in optical gastrointestinal endoscopy: a technical review,2020 Sep 11.,"Optical endoscopy is the primary diagnostic and therapeutic tool for management of gastrointestinal (GI) malignancies. Most GI neoplasms arise from precancerous lesions; thus, technical innovations to improve detection and diagnosis of precancerous lesions and early cancers play a pivotal role in improving outcomes. Over the last few decades, the field of GI endoscopy has witnessed enormous and focused efforts to develop and translate accurate, user-friendly, and minimally invasive optical imaging modalities. From a technical point of view, a wide range of novel optical techniques is now available to probe different aspects of light-tissue interaction at macroscopic and microscopic scales, complementing white light endoscopy. Most of these new modalities have been successfully validated and translated to routine clinical practice. Herein, we provide a technical review of the current status of existing and promising new optical endoscopic imaging technologies for GI cancer screening and surveillance. We summarize the underlying principles of light-tissue interaction, the imaging performance at different scales, and highlight what is known about clinical applicability and effectiveness. Furthermore, we discuss recent discovery and translation of novel molecular probes that have shown promise to augment endoscopists' ability to diagnose GI lesions with high specificity. We also review and discuss the role and potential clinical integration of artificial intelligence-based algorithms to provide decision support in real time. Finally, we provide perspectives on future technology development and its potential to transform endoscopic GI cancer detection and diagnosis.",
32915223,Artificial Intelligence and global health: opportunities and challenges,2019 Nov 27;3(6):741-746.,"Artificial Intelligence (AI) offers unprecedented opportunities and challenges for humanity. If AI can be positioned and leveraged correctly, it can rapidly accelerate progress on achieving the United Nations' Sustainable Development Goals (SDGs), including SDG #3: 'Ensure healthy lives and promote wellbeing for all at all ages'. Achieving this goal could have a transformative impact on global health. An ethical, transparent and responsible approach to AI development will result in AI translating data into contextually relevant knowledge, conclusions, and impactful actions.",
32912543,Machine Learning for Brain Stroke: A Review,2020 Oct;29(10):105162.,"Machine Learning (ML) delivers an accurate and quick prediction outcome and it has become a powerful tool in health settings, offering personalized clinical care for stroke patients. An application of ML and Deep Learning in health care is growing however, some research areas do not catch enough attention for scientific investigation though there is real need of research. Therefore, the aim of this work is to classify state-of-arts on ML techniques for brain stroke into 4 categories based on their functionalities or similarity, and then review studies of each category systematically. A total of 39 studies were identified from the results of ScienceDirect web scientific database on ML for brain stroke from the year 2007 to 2019. Support Vector Machine (SVM) is obtained as optimal models in 10 studies for stroke problems. Besides, maximum studies are found in stroke diagnosis although number for stroke treatment is least thus, it identifies a research gap for further investigation. Similarly, CT images are a frequently used dataset in stroke. Finally SVM and Random Forests are efficient techniques used under each category. The present study showcases the contribution of various ML approaches applied to brain stroke.",1.0
32912474,Proposed Requirements for Cardiovascular Imaging-Related Machine Learning Evaluation (PRIME): A Checklist: Reviewed by the American College of Cardiology Healthcare Innovation Council,2020 Sep;13(9):2017-2035.,"Machine learning (ML) has been increasingly used within cardiology, particularly in the domain of cardiovascular imaging. Due to the inherent complexity and flexibility of ML algorithms, inconsistencies in the model performance and interpretation may occur. Several review articles have been recently published that introduce the fundamental principles and clinical application of ML for cardiologists. This paper builds on these introductory principles and outlines a more comprehensive list of crucial responsibilities that need to be completed when developing ML models. This paper aims to serve as a scientific foundation to aid investigators, data scientists, authors, editors, and reviewers involved in machine learning research with the intent of uniform reporting of ML investigations. An independent multidisciplinary panel of ML experts, clinicians, and statisticians worked together to review the theoretical rationale underlying 7 sets of requirements that may reduce algorithmic errors and biases. Finally, the paper summarizes a list of reporting items as an itemized checklist that highlights steps for ensuring correct application of ML models and the consistent reporting of model specifications and results. It is expected that the rapid pace of research and development and the increased availability of real-world evidence may require periodic updates to the checklist.",4.0
32911665,"Comparison of Conventional Statistical Methods with Machine Learning in Medicine: Diagnosis, Drug Development, and Treatment",2020 Sep 8;56(9):455.,"Futurists have anticipated that novel autonomous technologies, embedded with machine learning (ML), will substantially influence healthcare. ML is focused on making predictions as accurate as possible, while traditional statistical models are aimed at inferring relationships between variables. The benefits of ML comprise flexibility and scalability compared with conventional statistical approaches, which makes it deployable for several tasks, such as diagnosis and classification, and survival predictions. However, much of ML-based analysis remains scattered, lacking a cohesive structure. There is a need to evaluate and compare the performance of well-developed conventional statistical methods and ML on patient outcomes, such as survival, response to treatment, and patient-reported outcomes (PROs). In this article, we compare the usefulness and limitations of traditional statistical methods and ML, when applied to the medical field. Traditional statistical methods seem to be more useful when the number of cases largely exceeds the number of variables under study and a priori knowledge on the topic under study is substantial such as in public health. ML could be more suited in highly innovative fields with a huge bulk of data, such as omics, radiodiagnostics, drug development, and personalized treatment. Integration of the two approaches should be preferred over a unidirectional choice of either approach.",1.0
32908491,Machine Learning in Neuroimaging: A New Approach to Understand Acupuncture for Neuroplasticity,2020 Aug 24;2020:8871712.,"The effects of acupuncture facilitating neural plasticity for treating diseases have been identified by clinical and experimental studies. In the last two decades, the application of neuroimaging techniques in acupuncture research provided visualized evidence for acupuncture promoting neuroplasticity. Recently, the integration of machine learning (ML) and neuroimaging techniques becomes a focus in neuroscience and brings a new and promising approach to understand the facilitation of acupuncture on neuroplasticity at the individual level. This review is aimed at providing an overview of this rapidly growing field by introducing the commonly used ML algorithms in neuroimaging studies briefly and analyzing the characteristics of the acupuncture studies based on ML and neuroimaging, so as to provide references for future research.",
32908264,Illuminating the dark spaces of healthcare with ambient intelligence,2020 Sep;585(7824):193-202.,"Advances in machine learning and contactless sensors have given rise to ambient intelligence-physical spaces that are sensitive and responsive to the presence of humans. Here we review how this technology could improve our understanding of the metaphorically dark, unobserved spaces of healthcare. In hospital spaces, early applications could soon enable more efficient clinical workflows and improved patient safety in intensive care units and operating rooms. In daily living spaces, ambient intelligence could prolong the independence of older individuals and improve the management of individuals with a chronic disease by understanding everyday behaviour. Similar to other technologies, transformation into clinical applications at scale must overcome challenges such as rigorous clinical validation, appropriate data privacy and model transparency. Thoughtful use of this technology would enable us to understand the complex interplay between the physical environment and health-critical human behaviours.",4.0
32906819,3D Deep Learning on Medical Images: A Review,2020 Sep 7;20(18):5097.,"The rapid advancements in machine learning, graphics processing technologies and the availability of medical imaging data have led to a rapid increase in the use of deep learning models in the medical domain. This was exacerbated by the rapid advancements in convolutional neural network (CNN) based architectures, which were adopted by the medical imaging community to assist clinicians in disease diagnosis. Since the grand success of AlexNet in 2012, CNNs have been increasingly used in medical image analysis to improve the efficiency of human clinicians. In recent years, three-dimensional (3D) CNNs have been employed for the analysis of medical images. In this paper, we trace the history of how the 3D CNN was developed from its machine learning roots, we provide a brief mathematical description of 3D CNN and provide the preprocessing steps required for medical images before feeding them to 3D CNNs. We review the significant research in the field of 3D medical imaging analysis using 3D CNNs (and its variants) in different medical areas such as classification, segmentation, detection and localization. We conclude by discussing the challenges associated with the use of 3D CNNs in the medical imaging domain (and the use of deep learning models in general) and possible future trends in the field.",4.0
32906056,A review of Cloud computing technologies for comprehensive microRNA analyses,2020 Oct;88:107365.,"Cloud computing revolutionized many fields that require ample computational power. Cloud platforms may also provide huge support for microRNA analysis mainly through disclosing scalable resources of different types. In Clouds, these resources are available as services, which simplifies their allocation and releasing. This feature is especially useful during the analysis of large volumes of data, like the one produced by next generation sequencing experiments, which require not only extended storage space but also a distributed computing environment. In this paper, we show which of the Cloud properties and service models can be especially beneficial for microRNA analysis. We also explain the most useful services of the Cloud (including storage space, computational power, web application hosting, machine learning models, and Big Data frameworks) that can be used for microRNA analysis. At the same time, we review several solutions for microRNA and show that the utilization of the Cloud in this field is still weak, but can increase in the future when the awareness of their applicability grows.",2.0
32905873,"Clinical applications of machine learning in the diagnosis, classification, and prediction of heart failure",2020 Nov;229:1-17.,"Machine learning and artificial intelligence are generating significant attention in the scientific community and media. Such algorithms have great potential in medicine for personalizing and improving patient care, including in the diagnosis and management of heart failure. Many physicians are familiar with these terms and the excitement surrounding them, but many are unfamiliar with the basics of these algorithms and how they are applied to medicine. Within heart failure research, current applications of machine learning include creating new approaches to diagnosis, classifying patients into novel phenotypic groups, and improving prediction capabilities. In this paper, we provide an overview of machine learning targeted for the practicing clinician and evaluate current applications of machine learning in the diagnosis, classification, and prediction of heart failure.",1.0
32905155,Artificial intelligence and deep learning in ophthalmology - present and future (Review),2020 Oct;20(4):3469-3473.,"Since its introduction in 1959, artificial intelligence technology has evolved rapidly and helped benefit research, industries and medicine. Deep learning, as a process of artificial intelligence (AI) is used in ophthalmology for data analysis, segmentation, automated diagnosis and possible outcome predictions. The association of deep learning and optical coherence tomography (OCT) technologies has proven reliable for the detection of retinal diseases and improving the diagnostic performance of the eye's posterior segment diseases. This review explored the possibility of implementing and using AI in establishing the diagnosis of retinal disorders. The benefits and limitations of AI in the field of retinal disease medical management were investigated by analyzing the most recent literature data. Furthermore, the future trends of AI involvement in ophthalmology were analyzed, as AI will be part of the decision-making regarding the scientific investigation, diagnosis and therapeutic management.",1.0
32904333,Conceptualising Artificial Intelligence as a Digital Healthcare Innovation: An Introductory Review,2020 Aug 20;13:223-230.,"Artificial intelligence (AI) is widely recognised as a transformative innovation and is already proving capable of outperforming human clinicians in the diagnosis of specific medical conditions, especially in image analysis within dermatology and radiology. These abilities are enhanced by the capacity of AI systems to learn from patient records, genomic information and real-time patient data. Uses of AI range from integrating with robotics to creating training material for clinicians. Whilst AI research is mounting, less attention has been paid to the practical implications on healthcare services and potential barriers to implementation. AI is recognised as a ""Software as a Medical Device (SaMD)"" and is increasingly becoming a topic of interest for regulators. Unless the introduction of AI is carefully considered and gradual, there are risks of automation bias, overdependence and long-term staffing problems. This is in addition to already well-documented generic risks associated with AI, such as data privacy, algorithmic biases and corrigibility. AI is able to potentiate innovations which preceded it, using Internet of Things, digitisation of patient records and genetic data as data sources. These synergies are important in both realising the potential of AI and utilising the potential of the data. As machine learning systems begin to cross-examine an array of databases, we must ensure that clinicians retain autonomy over the diagnostic process and understand the algorithmic processes generating diagnoses. This review uses established management literature to explore artificial intelligence as a digital healthcare innovation and highlight potential risks and opportunities.",1.0
32903956,Computer-Aided Diagnosis Systems in Diagnosing Malignant Thyroid Nodules on Ultrasonography: A Systematic Review and Meta-Analysis,2020 Jul;9(4):186-193.,"Background:                    Computer-aided diagnosis (CAD) systems are being applied to the ultrasonographic diagnosis of malignant thyroid nodules, but it remains controversial whether the systems add any accuracy for radiologists.              Objective:                    To determine the accuracy of CAD systems in diagnosing malignant thyroid nodules.              Methods:                    PubMed, EMBASE, and the Cochrane Library were searched for studies on the diagnostic performance of CAD systems. The diagnostic performance was assessed by pooled sensitivity and specificity, and their accuracy was compared with that of radiologists. The present systematic review was registered in PROSPERO (CRD42019134460).              Results:                    Nineteen studies with 4,781 thyroid nodules were included. Both the classic machine learning- and the deep learning-based CAD system had good performance in diagnosing malignant thyroid nodules (classic machine learning: sensitivity 0.86 [95% CI 0.79-0.92], specificity 0.85 [95% CI 0.77-0.91], diagnostic odds ratio (DOR) 37.41 [95% CI 24.91-56.20]; deep learning: sensitivity 0.89 [95% CI 0.81-0.93], specificity 0.84 [95% CI 0.75-0.90], DOR 40.87 [95% CI 18.13-92.13]). The diagnostic performance of the deep learning-based CAD system was comparable to that of the radiologists (sensitivity 0.87 [95% CI 0.78-0.93] vs. 0.87 [95% CI 0.85-0.89], specificity 0.85 [95% CI 0.76-0.91] vs. 0.87 [95% CI 0.81-0.91], DOR 40.12 [95% CI 15.58-103.33] vs. DOR 44.88 [95% CI 30.71-65.57]).              Conclusions:                    The CAD systems demonstrated good performance in diagnosing malignant thyroid nodules. However, experienced radiologists may still have an advantage over CAD systems during real-time diagnosis.",2.0
32903110,Using Bayesian networks to clarify interpretation of exposure-response regression coefficients: blood lead-mortality association as an example,2020 Aug;50(7):539-550.,"We examine how Bayesian network (BN) learning and analysis methods can help to meet several methodological challenges that arise in interpreting significant regression coefficients in exposure-response regression modeling. As a motivating example, we consider the challenge of interpreting positive regression coefficients for blood lead level (BLL) as a predictor of mortality risk for nonsmoking men. We first note that practices such as dichotomizing or categorizing continuous confounders (e.g. income), omitting potentially important socioeconomic confounders (e.g. education), and assuming specific parametric regression model forms leave unclear to what extent a positive regression coefficient reflects these modeling choices, rather than a direct dependence of mortality risk on exposure. Therefore, significant exposure-response coefficients in parametric regression models do not necessarily reveal the extent to which reducing exposure-related variables (e.g. BLL) alone, while leaving fixed other correlates of exposure and mortality risks (e.g. education, income, etc.) would reduce adverse outcome risks (e.g. mortality risks). We then consider how BN structure-learning and inference algorithms and nonparametric estimation methods (partial dependence plots) can be used to clarify dependencies between variables, variable selection, confounding, and quantification of joint effects of multiple factors on risk, including possible high-order interactions and nonlinearities. We conclude that these details must be carefully modeled to determine whether a data set provides evidence that exposure itself directly affects risks; and that BN and nonparametric effect estimation and uncertainty quantification methods can complement regression modeling and help to improve the scientific basis for risk management decisions and policy-making by addressing these issues.",
32896771,Increasing metabolic pathway flux by using machine learning models,2020 Dec;66:179-185.,"Machine learning is transforming many industries through self-improving models that are fueled by big data and high computing power. The field of metabolic engineering, which uses cellular biochemical network to manufacture useful small molecules, has also witnessed the first wave of machine learning applications in the past five years, covering reaction route design, enzyme selection, pathway engineering and process optimization. This review focuses on pathway engineering, and uses a few recent studies to illustrate (1) how machine learning models can be useful in overcoming an evident rate-limiting step, and (2) how the models may be used to exhaustively search - or guide optimization algorithms to search - a large design space when the cellular regulation of the reaction network is more convoluted.",
32891632,Sequence-enabled community-based microbial source tracking in surface waters using machine learning classification: A review,2020 Oct;177:106050.,"The development of Microbial Source Tracking (MST) technologies was borne out of necessity. This was largely due to the: 1) inadequacies of the fecal indicator bacterial paradigm, 2) fact that many fecal bacteria can survive and often grow in the environment, 3) inability of traditional microbiological methods to attribute source, 4) lack of correspondence between numbers of fecal indicator bacteria in waterways and many human pathogens, and 5) source allocation requirements and load determinations needed for total maximum daily loads. The MST tools have changed over time, evolving from culture-dependent to culture-independent molecular analyses. More recently, MST tools based on microbial community analyses, mainly DNA sequencing-based approaches, have been developed in an attempt to overcome some of these issues. These approaches generate large data sets and require the use of sophisticated machine learning algorithms to allocate potential host sources to contaminated waterways. In this review we discuss the origins and needs for community-based MST methods, as well as elaborate on the Bayesian algorithm-based program SourceTracker, which is increasingly being used for the determination of sources of fecal contamination of waterways.",1.0
32888635,Predicting High-Risk Patients and High-Risk Outcomes in Heart Failure,2020 Oct;16(4):387-407.,"Identifying patients with heart failure at high risk for poor outcomes is important for patient care, resource allocation, and process improvement. Although numerous risk models exist to predict mortality, hospitalization, and patient-reported health status, they are infrequently used for several reasons, including modest performance, lack of evidence to support routine clinical use, and barriers to implementation. Artificial intelligence has the potential to enhance the performance of risk prediction models, but has its own limitations and remains unproved.",1.0
32888634,Identification of Patients with Heart Failure in Large Datasets,2020 Oct;16(4):379-386.,"Large registries, administrative data, and the electronic health record (EHR) offer opportunities to identify patients with heart failure, which can be used for research purposes, process improvement, and optimal care delivery. Identification of cases is challenging because of the heterogeneous nature of the disease, which encompasses various phenotypes that may respond differently to treatment. The increasing availability of both structured and unstructured data in the EHR has expanded opportunities for cohort construction. This article reviews the current literature on approaches to identification of heart failure, and looks toward the future of machine learning, big data, and phenomapping.",
32888472,Molecular profiling of neuroendocrine tumours to predict response and toxicity to peptide receptor radionuclide therapy,2020 Sep;21(9):e431-e443.,"Peptide receptor radionuclide therapy (PRRT) is a type of radiotherapy that targets peptide receptors and is typically used for neuroendocrine tumours (NETs). Some of the key challenges in its use are the prediction of efficacy and toxicity, patient selection, and response optimisation. In this Review, we assess current knowledge on the molecular profile of NETs and the strategies and tools used to predict, monitor, and assess the toxicity of PRRT. The few mutations in tumour genes that can be evaluated (eg, ATM and DAXX) are limited to pancreatic NETs and are most likely not informative. Assays that are transcriptomic or based on genes are effective in the prediction of radiotherapy response in other cancers. A blood-based assay for eight genes (the PRRT prediction quotient [PPQ]) has an overall accuracy of 95% for predicting responses to PRRT in NETs. No molecular markers exist that can predict the toxicity of PRRT. Candidate molecular targets include seven single nucleotide polymorphisms (SNPs) that are susceptible to radiation. Transcriptomic evaluations of blood and a combination of gene expression and specific SNPs, assessed by machine learning with algorithms that are tumour-specific, might yield molecular tools to enhance the efficacy and safety of PRRT.",7.0
32884217,Current understanding of the metabolism of micronutrients in chronic alcoholic liver disease,2020 Aug 21;26(31):4567-4578.,"Alcoholic liver disease (ALD) remains an important health problem worldwide. Perturbation of micronutrients has been broadly reported to be a common characteristic in patients with ALD, given the fact that micronutrients often act as composition or coenzymes of many biochemical enzymes responsible for the inflammatory response, oxidative stress, and cell proliferation. Mapping the metabolic pattern and the function of these micronutrients is a prerequisite before targeted intervention can be delivered in clinical practice. Recent years have registered a significant improvement in our understanding of the role of micronutrients on the pathogenesis and progression of ALD. However, how and to what extent these micronutrients are involved in the pathophysiology of ALD remains largely unknown. In the current study, we provide a review of recent studies that investigated the imbalance of micronutrients in patients with ALD with a focus on zinc, iron, copper, magnesium, selenium, vitamin D and vitamin E, and determine how disturbances in micronutrients relates to the pathophysiology of ALD. Overall, zinc, selenium, vitamin D, and vitamin E uniformly exhibited a deficiency, and iron demonstrated an elevated trend. While for copper, both an elevation and deficiency were observed from existing literature. More importantly, we also highlight several challenges in terms of low sample size, study design discrepancies, sample heterogeneity across studies, and the use of machine learning approaches.",
