pmid,title,date,text,citations
31492401,"Strengths, Weaknesses, Opportunities, and Threats Analysis of Artificial Intelligence and Machine Learning Applications in Radiology",2019 Sep;16(9 Pt B):1239-1247.,"Currently, the use of artificial intelligence (AI) in radiology, particularly machine learning (ML), has become a reality in clinical practice. Since the end of the last century, several ML algorithms have been introduced for a wide range of common imaging tasks, not only for diagnostic purposes but also for image acquisition and postprocessing. AI is now recognized to be a driving initiative in every aspect of radiology. There is growing evidence of the advantages of AI in radiology creating seamless imaging workflows for radiologists or even replacing radiologists. Most of the current AI methods have some internal and external disadvantages that are impeding their ultimate implementation in the clinical arena. As such, AI can be considered a portion of a business trying to be introduced in the health care market. For this reason, this review analyzes the current status of AI, and specifically ML, applied to radiology from the scope of strengths, weaknesses, opportunities, and threats (SWOT) analysis.",10.0
31491852,Cardioprotective Melatonin: Translating from Proof-of-Concept Studies to Therapeutic Use,2019 Sep 5;20(18):4342.,"In this review we summarized the actual clinical data for a cardioprotective therapeutic role of melatonin, listed melatonin and its agonists in different stages of development, and evaluated the melatonin cardiovascular target tractability and prediction using machine learning on ChEMBL. To date, most clinical trials investigating a cardioprotective therapeutic role of melatonin are in phase 2a. Selective melatonin receptor agonists Tasimelteon, Ramelteon, and combined melatonergic-serotonin Agomelatine, and other agonists with registered structures in CHEMBL were not yet investigated as cardioprotective or cardiovascular drugs. As drug-able for these therapeutic targets, melatonin receptor agonists have the benefit over melatonin of well-characterized pharmacologic profiles and extensive safety data. Recent reports of the X-ray crystal structures of MT1 and MT2 receptors shall lead to the development of highly selective melatonin receptor agonists. Predictive models using machine learning could help to identify cardiovascular targets for melatonin. Selecting ChEMBL scores > 4.5 in cardiovascular assays, and melatonin scores > 4, we obtained 284 records from 162 cardiovascular assays carried out with 80 molecules with predicted or measured melatonin activity. Melatonin activities (agonistic or antagonistic) found in these experimental cardiovascular assays and models include arrhythmias, coronary and large vessel contractility, and hypertension. Preclinical proof-of-concept and early clinical studies (phase 2a) suggest a cardioprotective benefit from melatonin in various heart diseases. However, larger phase 3 randomized interventional studies are necessary to establish melatonin and its agonists' actions as cardioprotective therapeutic agents.",5.0
31488886,Artificial intelligence for diabetic retinopathy screening: a review,2020 Mar;34(3):451-460.,"Diabetes is a global eye health issue. Given the rising in diabetes prevalence and ageing population, this poses significant challenge to perform diabetic retinopathy (DR) screening for these patients. Artificial intelligence (AI) using machine learning and deep learning have been adopted by various groups to develop automated DR detection algorithms. This article aims to describe the state-of-art AI DR screening technologies that have been described in the literature, some of which are already commercially available. All these technologies were designed using different training datasets and technical methodologies. Although many groups have published robust diagnostic performance of the AI algorithms for DR screening, future research is required to address several challenges, for examples medicolegal implications, ethics, and clinical deployment model in order to expedite the translation of these novel technologies into the healthcare setting.",17.0
31486179,Machine Learning Interatomic Potentials as Emerging Tools for Materials Science,2019 Nov;31(46):e1902765.,"Atomic-scale modeling and understanding of materials have made remarkable progress, but they are still fundamentally limited by the large computational cost of explicit electronic-structure methods such as density-functional theory. This Progress Report shows how machine learning (ML) is currently enabling a new degree of realism in materials modeling: by ""learning"" electronic-structure data, ML-based interatomic potentials give access to atomistic simulations that reach similar accuracy levels but are orders of magnitude faster. A brief introduction to the new tools is given, and then, applications to some select problems in materials science are highlighted: phase-change materials for memory devices; nanoparticle catalysts; and carbon-based electrodes for chemical sensing, supercapacitors, and batteries. It is hoped that the present work will inspire the development and wider use of ML-based interatomic potentials in diverse areas of materials research.",8.0
31481588,Radiomics: Data Are Also Images,2019 Sep;60(Suppl 2):38S-44S.,"The aim of this review is to provide readers with an update on the state of the art, pitfalls, solutions for those pitfalls, future perspectives, and challenges in the quickly evolving field of radiomics in nuclear medicine imaging and associated oncology applications. The main pitfalls were identified in study design, data acquisition, segmentation, feature calculation, and modeling; however, in most cases, potential solutions are available and existing recommendations should be followed to improve the overall quality and reproducibility of published radiomics studies. The techniques from the field of deep learning have some potential to provide solutions, especially in terms of automation. Some important challenges remain to be addressed but, overall, striking advances have been made in the field in the last 5 y.",6.0
31481587,Artificial Intelligence in Nuclear Medicine,2019 Sep;60(Suppl 2):29S-37S.,"Despite the great media attention for artificial intelligence (AI), for many health care professionals the term and the functioning of AI remain a ""black box,"" leading to exaggerated expectations on the one hand and unfounded fears on the other. In this review, we provide a conceptual classification and a brief summary of the technical fundamentals of AI. Possible applications are discussed on the basis of a typical work flow in medical imaging, grouped by planning, scanning, interpretation, and reporting. The main limitations of current AI techniques, such as issues with interpretability or the need for large amounts of annotated data, are briefly addressed. Finally, we highlight the possible impact of AI on the nuclear medicine profession, the associated challenges and, last but not least, the opportunities.",6.0
31480359,Review on Smart Gas Sensing Technology,2019 Aug 30;19(17):3760.,"With the development of the Internet-of-Things (IoT) technology, the applications of gas sensors in the fields of smart homes, wearable devices, and smart mobile terminals have developed by leaps and bounds. In such complex sensing scenarios, the gas sensor shows the defects of cross sensitivity and low selectivity. Therefore, smart gas sensing methods have been proposed to address these issues by adding sensor arrays, signal processing, and machine learning techniques to traditional gas sensing technologies. This review introduces the reader to the overall framework of smart gas sensing technology, including three key points; gas sensor arrays made of different materials, signal processing for drift compensation and feature extraction, and gas pattern recognition including Support Vector Machine (SVM), Artificial Neural Network (ANN), and other techniques. The implementation, evaluation, and comparison of the proposed solutions in each step have been summarized covering most of the relevant recently published studies. This review also highlights the challenges facing smart gas sensing technology represented by repeatability and reusability, circuit integration and miniaturization, and real-time sensing. Besides, the proposed solutions, which show the future directions of smart gas sensing, are explored. Finally, the recommendations for smart gas sensing based on brain-like sensing are provided in this paper.",21.0
31479500,Evaluation of parameters affecting performance and reliability of machine learning-based antibiotic susceptibility testing from whole genome sequencing data,2019 Sep 3;15(9):e1007349.,"Prediction of antibiotic resistance phenotypes from whole genome sequencing data by machine learning methods has been proposed as a promising platform for the development of sequence-based diagnostics. However, there has been no systematic evaluation of factors that may influence performance of such models, how they might apply to and vary across clinical populations, and what the implications might be in the clinical setting. Here, we performed a meta-analysis of seven large Neisseria gonorrhoeae datasets, as well as Klebsiella pneumoniae and Acinetobacter baumannii datasets, with whole genome sequence data and antibiotic susceptibility phenotypes using set covering machine classification, random forest classification, and random forest regression models to predict resistance phenotypes from genotype. We demonstrate how model performance varies by drug, dataset, resistance metric, and species, reflecting the complexities of generating clinically relevant conclusions from machine learning-derived models. Our findings underscore the importance of incorporating relevant biological and epidemiological knowledge into model design and assessment and suggest that doing so can inform tailored modeling for individual drugs, pathogens, and clinical populations. We further suggest that continued comprehensive sampling and incorporation of up-to-date whole genome sequence data, resistance phenotypes, and treatment outcome data into model training will be crucial to the clinical utility and sustainability of machine learning-based molecular diagnostics.",15.0
31478577,Machine learning applications in epilepsy,2019 Oct;60(10):2037-2047.,"Machine learning leverages statistical and computer science principles to develop algorithms capable of improving performance through interpretation of data rather than through explicit instructions. Alongside widespread use in image recognition, language processing, and data mining, machine learning techniques have received increasing attention in medical applications, ranging from automated imaging analysis to disease forecasting. This review examines the parallel progress made in epilepsy, highlighting applications in automated seizure detection from electroencephalography (EEG), video, and kinetic data, automated imaging analysis and pre-surgical planning, prediction of medication response, and prediction of medical and surgical outcomes using a wide variety of data sources. A brief overview of commonly used machine learning approaches, as well as challenges in further application of machine learning techniques in epilepsy, is also presented. With increasing computational capabilities, availability of effective machine learning algorithms, and accumulation of larger datasets, clinicians and researchers will increasingly benefit from familiarity with these techniques and the significant progress already made in their application in epilepsy.",13.0
31472738,The Evolving Use of Electronic Health Records (EHR) for Research,2019 Oct;29(4):354-361.,"Electronic health records (EHR) have been implemented successfully in a majority of United States healthcare systems in some form. There has been a rise in secondary uses of EHR, especially for research. EHR data is large, heterogenous, incomplete, noisy, and primarily created for purposes other than research. This presents many challenges, many of which are beginning to be overcome with the application of computer science artificial intelligence techniques, such as natural language processing and machine learning. EHR are gradually being redesigned to facilitate future research, though we are still far from a ""complete EHR.""",2.0
31472734,Use of Big Data for Quality Assurance in Radiation Therapy,2019 Oct;29(4):326-332.,"The application of big data to the quality assurance of radiation therapy is multifaceted. Big data can be used to detect anomalies and suboptimal quality metrics through both statistical means and more advanced machine learning and artificial intelligence. The application of these methods to clinical practice is discussed through examples of guideline adherence, contour integrity, treatment delivery mechanics, and treatment plan quality. The ultimate goal is to apply big data methods to direct measures of patient outcomes for care quality. The era of big data and machine learning is maturing and the implementation for quality assurance promises to improve the quality of care for patients.",2.0
31468267,Current Controversies Concerning Capsule Endoscopy,2019 Nov;64(11):3040-3047.,"Video capsule endoscopy became a reality in 2001. This device enabled us to directly view the mucosa of the small intestine for the first time. The main indications for the video capsule remain the detection of small intestinal bleeding and iron deficiency anemia, diagnosis and management of Crohn's disease, and detection of tumors. The device is extraordinarily safe and can be used in the very young to the very old. However, there remain several areas of controversy and difficulty. These are covered in this article and include details of indications and contraindications, whether to prepare patients, whether or not to use simethicone and prokinetics. Detection of location of the capsule remains a major engineering challenge. Reading the videos reliably and quickly remains challenging. However, artificial intelligence and machine learning are already on the horizon to provide assistance. New uses for capsule endoscopy promise more accurate diagnosis and hence improved management of acute gastrointestinal bleeding. The colon capsule may eventually help those who refuse conventional colonoscopy, and robotically controlled capsules may be helpful in screening for serious disease in patients with upper abdominal complaints. The advent of the broadening use of video capsule endoscopy is, though it will be controversial, embraced by some and derided by others; such is the nature of technological development. In the long run, if the use of the video capsule, based on sound evidence-based studies, can be shown to improve the care of our patients and reduce the cost of health care, its use will continue to expand.",1.0
31466916,Looking beyond the hype: Applied AI and machine learning in translational medicine,2019 Sep;47:607-615.,"Big data problems are becoming more prevalent for laboratory scientists who look to make clinical impact. A large part of this is due to increased computing power, in parallel with new technologies for high quality data generation. Both new and old techniques of artificial intelligence (AI) and machine learning (ML) can now help increase the success of translational studies in three areas: drug discovery, imaging, and genomic medicine. However, ML technologies do not come without their limitations and shortcomings. Current technical limitations and other limitations including governance, reproducibility, and interpretation will be discussed in this article. Overcoming these limitations will enable ML methods to be more powerful for discovery and reduce ambiguity within translational medicine, allowing data-informed decision-making to deliver the next generation of diagnostics and therapeutics to patients quicker, at lowered costs, and at scale.",7.0
31465619,Machine learning and big data analytics in bipolar disorder: A position paper from the International Society for Bipolar Disorders Big Data Task Force,2019 Nov;21(7):582-594.,"Objectives:                    The International Society for Bipolar Disorders Big Data Task Force assembled leading researchers in the field of bipolar disorder (BD), machine learning, and big data with extensive experience to evaluate the rationale of machine learning and big data analytics strategies for BD.              Method:                    A task force was convened to examine and integrate findings from the scientific literature related to machine learning and big data based studies to clarify terminology and to describe challenges and potential applications in the field of BD. We also systematically searched PubMed, Embase, and Web of Science for articles published up to January 2019 that used machine learning in BD.              Results:                    The results suggested that big data analytics has the potential to provide risk calculators to aid in treatment decisions and predict clinical prognosis, including suicidality, for individual patients. This approach can advance diagnosis by enabling discovery of more relevant data-driven phenotypes, as well as by predicting transition to the disorder in high-risk unaffected subjects. We also discuss the most frequent challenges that big data analytics applications can face, such as heterogeneity, lack of external validation and replication of some studies, cost and non-stationary distribution of the data, and lack of appropriate funding.              Conclusion:                    Machine learning-based studies, including atheoretical data-driven big data approaches, provide an opportunity to more accurately detect those who are at risk, parse-relevant phenotypes as well as inform treatment selection and prognosis. However, several methodological challenges need to be addressed in order to translate research findings to clinical settings.",6.0
31463515,Challenges of big data integration in the life sciences,2019 Oct;411(26):6791-6800.,"Big data has been reported to be revolutionizing many areas of life, including science. It summarizes data that is unprecedentedly large, rapidly generated, heterogeneous, and hard to accurately interpret. This availability has also brought new challenges: How to properly annotate data to make it searchable? What are the legal and ethical hurdles when sharing data? How to store data securely, preventing loss and corruption? The life sciences are not the only disciplines that must align themselves with big data requirements to keep up with the latest developments. The large hadron collider, for instance, generates research data at a pace beyond any current biomedical research center. There are three recent major coinciding events that explain the emergence of big data in the context of research: the technological revolution for data generation, the development of tools for data analysis, and a conceptual change towards open science and data. The true potential of big data lies in pattern discovery in large datasets, as well as the formulation of new models and hypotheses. Confirmation of the existence of the Higgs boson, for instance, is one of the most recent triumphs of big data analysis in physics. Digital representations of biological systems have become more comprehensive. This, in combination with advances in machine learning, creates exciting new research possibilities. In this paper, we review the state of big data in bioanalytical research and provide an overview of the guidelines for its proper usage.",1.0
31463458,Artificial intelligence and machine learning in spine research,2019 Mar 5;2(1):e1044.,"Artificial intelligence (AI) and machine learning (ML) techniques are revolutionizing several industrial and research fields like computer vision, autonomous driving, natural language processing, and speech recognition. These novel tools are already having a major impact in radiology, diagnostics, and many other fields in which the availability of automated solution may benefit the accuracy and repeatability of the execution of critical tasks. In this narrative review, we first present a brief description of the various techniques that are being developed nowadays, with special focus on those used in spine research. Then, we describe the applications of AI and ML to problems related to the spine which have been published so far, including the localization of vertebrae and discs in radiological images, image segmentation, computer-aided diagnosis, prediction of clinical outcomes and complications, decision support systems, content-based image retrieval, biomechanics, and motion analysis. Finally, we briefly discuss major ethical issues related to the use of AI in healthcare, namely, accountability, risk of biased decisions as well as data privacy and security, which are nowadays being debated in the scientific community and by regulatory agencies.",10.0
31458044,Artificial Intelligence: The Future for Organic Chemistry?,2018 Oct 16;3(10):13263-13266.,"On the basis of a recent article ""Predicting reaction performance in C-N cross-coupling using machine learning"" that appeared in Science, we had decided to highlight the way forward for artificial intelligence in chemistry. Synthesis of molecules remains one of the most important challenges in organic chemistry, and the standard approach involved by a chemist to solve a problem is based on experience and constitutes a repetitive, time-consuming task, often resulting in nonoptimized solutions. Thus, considering the recent phenomenal progresses that have been made in machine learning, there is little doubt that these systems, once fully operational in organic chemistry, will dramatically speed up development of new drugs and will constitute the future of chemistry.",3.0
31456318,Imaging signatures of glioblastoma molecular characteristics: A radiogenomics review,2020 Jul;52(1):54-69.,"Over the past few decades, the advent and development of genomic assessment methods and computational approaches have raised the hopes for identifying therapeutic targets that may aid in the treatment of glioblastoma. However, the targeted therapies have barely been successful in their effort to cure glioblastoma patients, leaving them with a grim prognosis. Glioblastoma exhibits high heterogeneity, both spatially and temporally. The existence of different genetic subpopulations in glioblastoma allows this tumor to adapt itself to environmental forces. Therefore, patients with glioblastoma respond poorly to the prescribed therapies, as treatments are directed towards the whole tumor and not to the specific genetic subregions. Genomic alterations within the tumor develop distinct radiographic phenotypes. In this regard, MRI plays a key role in characterizing molecular signatures of glioblastoma, based on regional variations and phenotypic presentation of the tumor. Radiogenomics has emerged as a (relatively) new field of research to explore the connections between genetic alterations and imaging features. Radiogenomics offers numerous advantages, including noninvasive and global assessment of the tumor and its response to therapies. In this review, we summarize the potential role of radiogenomic techniques to stratify patients according to their specific tumor characteristics with the goal of designing patient-specific therapies. Level of Evidence: 5 Technical Efficacy: Stage 2 J. Magn. Reson. Imaging 2020;52:54-69.",7.0
31454239,Programmable One-Pot Synthesis of Oligosaccharides,2020 Sep 1;59(34):3078-3088.,"Carbohydrates make up one of the four major classes of biomolecules, often conjugated with proteins as glycoproteins or with lipids as glycolipids, and participate in many important biochemical functions in living species. However, glycoproteins or glycolipids often exist as mixtures, and as a consequence, it is difficult to isolate individual glycoproteins or glycolipids as pure forms to understand the role carbohydrates play in the glycoconjugate. Currently, the only feasible way to obtain pure glycoconjugates is through synthesis, and of the many methods developed for the synthesis of oligosaccharides, those with automatic and programmable potential are considered to be more effective for addressing the issues of carbohydrate diversity and related functions. In this Perspective, we describe how data science, including algorithm and machine learning, can be used to assist the chemical synthesis of oligosaccharide in a programmable and one-pot manner and how the programmable method can be used to accelerate the construction of diverse oligosaccharides to facilitate our understanding of glycosylation in biology.",1.0
31453373,Putting the data before the algorithm in big data addressing personalized healthcare,2019 Aug 19;2:78.,"Technologies leveraging big data, including predictive algorithms and machine learning, are playing an increasingly important role in the delivery of healthcare. However, evidence indicates that such algorithms have the potential to worsen disparities currently intrinsic to the contemporary healthcare system, including racial biases. Blame for these deficiencies has often been placed on the algorithm-but the underlying training data bears greater responsibility for these errors, as biased outputs are inexorably produced by biased inputs. The utility, equity, and generalizability of predictive models depend on population-representative training data with robust feature sets. So while the conventional paradigm of big data is deductive in nature-clinical decision support-a future model harnesses the potential of big data for inductive reasoning. This may be conceptualized as clinical decision questioning, intended to liberate the human predictive process from preconceived lenses in data solicitation and/or interpretation. Efficacy, representativeness and generalizability are all heightened in this schema. Thus, the possible risks of biased big data arising from the inputs themselves must be acknowledged and addressed. Awareness of data deficiencies, structures for data inclusiveness, strategies for data sanitation, and mechanisms for data correction can help realize the potential of big data for a personalized medicine era. Applied deliberately, these considerations could help mitigate risks of perpetuation of health inequity amidst widespread adoption of novel applications of big data.",12.0
31451912,Artificial intelligence as an emerging technology in the current care of neurological disorders,2021 May;268(5):1623-1642.,"Background:                    Artificial intelligence (AI) has influenced all aspects of human life and neurology is no exception to this growing trend. The aim of this paper is to guide medical practitioners on the relevant aspects of artificial intelligence, i.e., machine learning, and deep learning, to review the development of technological advancement equipped with AI, and to elucidate how machine learning can revolutionize the management of neurological diseases. This review focuses on unsupervised aspects of machine learning, and how these aspects could be applied to precision neurology to improve patient outcomes. We have mentioned various forms of available AI, prior research, outcomes, benefits and limitations of AI, effective accessibility and future of AI, keeping the current burden of neurological disorders in mind.              Discussion:                    The smart device system to monitor tremors and to recognize its phenotypes for better outcomes of deep brain stimulation, applications evaluating fine motor functions, AI integrated electroencephalogram learning to diagnose epilepsy and psychological non-epileptic seizure, predict outcome of seizure surgeries, recognize patterns of autonomic instability to prevent sudden unexpected death in epilepsy (SUDEP), identify the pattern of complex algorithm in neuroimaging classifying cognitive impairment, differentiating and classifying concussion phenotypes, smartwatches monitoring atrial fibrillation to prevent strokes, and prediction of prognosis in dementia are unique examples of experimental utilizations of AI in the field of neurology. Though there are obvious limitations of AI, the general consensus among several nationwide studies is that this new technology has the ability to improve the prognosis of neurological disorders and as a result should become a staple in the medical community.              Conclusion:                    AI not only helps to analyze medical data in disease prevention, diagnosis, patient monitoring, and development of new protocols, but can also assist clinicians in dealing with voluminous data in a more accurate and efficient manner.",8.0
31451418,Multigene signatures of responses to chemotherapy derived by biochemically-inspired machine learning,Sep-Oct 2019;128(1-2):45-52.,"Pharmacogenomic responses to chemotherapy drugs can be modeled by supervised machine learning of expression and copy number of relevant gene combinations. Such biochemical evidence can form the basis of derived gene signatures using cell line data, which can subsequently be examined in patients that have been treated with the same drugs. These gene signatures typically contain elements of multiple biochemical pathways which together comprise multiple origins of drug resistance or sensitivity. The signatures can capture variation in these responses to the same drug among different patients.",2.0
31451330,"Artificial Intelligence in Nephrology: Core Concepts, Clinical Applications, and Perspectives",2019 Dec;74(6):803-810.,"Artificial intelligence is playing an increasingly important role in many fields of medicine, assisting physicians in most steps of patient management. In nephrology, artificial intelligence can already be used to improve clinical care, hemodialysis prescriptions, and follow-up of transplant recipients. However, many nephrologists are still unfamiliar with the basic principles of medical artificial intelligence. This review seeks to provide an overview of medical artificial intelligence relevant to the practicing nephrologist, in all fields of nephrology. We define the core concepts of artificial intelligence and machine learning and cover the basics of the functioning of neural networks and deep learning. We also discuss the most recent clinical applications of artificial intelligence in nephrology and medicine; as an example, we describe how artificial intelligence can predict the occurrence of progressive immunoglobulin A nephropathy. Finally, we consider the future of artificial intelligence in clinical nephrology and its impact on medical practice, and conclude with a discussion of the ethical issues that the use of artificial intelligence raises in terms of clinical decision making, physician-patient relationship, patient privacy, and data collection.",14.0
31450799,Cancer Diagnosis Using Deep Learning: A Bibliographic Review,2019 Aug 23;11(9):1235.,"In this paper, we first describe the basics of the field of cancer diagnosis, which includes steps of cancer diagnosis followed by the typical classification methods used by doctors, providing a historical idea of cancer classification techniques to the readers. These methods include Asymmetry, Border, Color and Diameter (ABCD) method, seven-point detection method, Menzies method, and pattern analysis. They are used regularly by doctors for cancer diagnosis, although they are not considered very efficient for obtaining better performance. Moreover, considering all types of audience, the basic evaluation criteria are also discussed. The criteria include the receiver operating characteristic curve (ROC curve), Area under the ROC curve (AUC), F1 score, accuracy, specificity, sensitivity, precision, dice-coefficient, average accuracy, and Jaccard index. Previously used methods are considered inefficient, asking for better and smarter methods for cancer diagnosis. Artificial intelligence and cancer diagnosis are gaining attention as a way to define better diagnostic tools. In particular, deep neural networks can be successfully used for intelligent image analysis. The basic framework of how this machine learning works on medical imaging is provided in this study, i.e., pre-processing, image segmentation and post-processing. The second part of this manuscript describes the different deep learning techniques, such as convolutional neural networks (CNNs), generative adversarial models (GANs), deep autoencoders (DANs), restricted Boltzmann's machine (RBM), stacked autoencoders (SAE), convolutional autoencoders (CAE), recurrent neural networks (RNNs), long short-term memory (LTSM), multi-scale convolutional neural network (M-CNN), multi-instance learning convolutional neural network (MIL-CNN). For each technique, we provide Python codes, to allow interested readers to experiment with the cited algorithms on their own diagnostic problems. The third part of this manuscript compiles the successfully applied deep learning models for different types of cancers. Considering the length of the manuscript, we restrict ourselves to the discussion of breast cancer, lung cancer, brain cancer, and skin cancer. The purpose of this bibliographic review is to provide researchers opting to work in implementing deep learning and artificial neural networks for cancer diagnosis a knowledge from scratch of the state-of-the-art achievements.",16.0
31447800,Machine Learning Approaches for Epidemiological Investigations of Food-Borne Disease Outbreaks,2019 Aug 6;10:1722.,"Foodborne diseases (FBDs) are infections of the gastrointestinal tract caused by foodborne pathogens (FBPs) such as bacteria [Salmonella, Listeria monocytogenes and Shiga toxin-producing E. coli (STEC)] and several viruses, but also parasites and some fungi. Artificial intelligence (AI) and its sub-discipline machine learning (ML) are re-emerging and gaining an ever increasing popularity in the scientific community and industry, and could lead to actionable knowledge in diverse ranges of sectors including epidemiological investigations of FBD outbreaks and antimicrobial resistance (AMR). As genotyping using whole-genome sequencing (WGS) is becoming more accessible and affordable, it is increasingly used as a routine tool for the detection of pathogens, and has the potential to differentiate between outbreak strains that are closely related, identify virulence/resistance genes and provide improved understanding of transmission events within hours to days. In most cases, the computational pipeline of WGS data analysis can be divided into four (though, not necessarily consecutive) major steps: de novo genome assembly, genome characterization, comparative genomics, and inference of phylogeny or phylogenomics. In each step, ML could be used to increase the speed and potentially the accuracy (provided increasing amounts of high-quality input data) of identification of the source of ongoing outbreaks, leading to more efficient treatment and prevention of additional cases. In this review, we explore whether ML or any other form of AI algorithms have already been proposed for the respective tasks and compare those with mechanistic model-based approaches.",3.0
31447631,Computational Methods for Resting-State EEG of Patients With Disorders of Consciousness,2019 Aug 6;13:807.,"Patients who survive brain injuries may develop Disorders of Consciousness (DOC) such as Coma, Vegetative State (VS) or Minimally Conscious State (MCS). Unfortunately, the rate of misdiagnosis between VS and MCS due to clinical judgment is high. Therefore, diagnostic decision support systems aiming to correct any differentiation between VS and MCS are essential for the characterization of an adequate treatment and an effective prognosis. In recent decades, there has been a growing interest in the new EEG computational techniques. We have reviewed how resting-state EEG is computationally analyzed to support differential diagnosis between VS and MCS in view of applicability of these methods in clinical practice. The studies available so far have used different techniques and analyses; it is therefore hard to draw general conclusions. Studies using a discriminant analysis with a combination of various factors and reporting a cut-off are among the most interesting ones for a future clinical application.",2.0
31446573,Eye Movements in Neuropsychological Tasks,2019;41:393-418.,"This chapter reviews how recording and analysis of eye movements have been applied to understanding cognitive functioning in patients with neurological disease. Measures derived from the performance of instructed eye movement tests such as the anti-saccade and memory-guided saccade tasks have been shown to be associated with cognitive test performance and the early stages of neurodegenerative disorders including Alzheimer's and Parkinson's disease. Other researchers have taken an ecological approach and recorded the uninstructed pattern of saccades made by patients during performance of established neuropsychological tasks. Studies that have analysed the eye movement strategies used in a number of widely used tests are reviewed, including the Corsi blocks, Tower of London, 'CANTAB' Spatial Working Memory and Brixton Spatial Anticipation test. The findings illustrate that eye movements are not purely in the service of vision, but support visuospatial working memory and forward action planning. Eye movement tests and measures also have potential for application in the assessment and diagnosis of neurological disease and cognitive impairment. Establishing large-scale normative data sets in healthy older adults and use of machine learning multivariate classifier algorithms may be key to further developing eye tracking applications in neuropsychological assessment.",1.0
31442779,Protein secondary structure prediction using neural networks and deep learning: A review,2019 Aug;81:1-8.,"Literature contains over fifty years of accumulated methods proposed by researchers for predicting the secondary structures of proteins in silico. A large part of this collection is comprised of artificial neural network-based approaches, a field of artificial intelligence and machine learning that is gaining increasing popularity in various application areas. The primary objective of this paper is to put together the summary of works that are important but sparse in time, to help new researchers have a clear view of the domain in a single place. An informative introduction to protein secondary structure and artificial neural networks is also included for context. This review will be valuable in designing future methods to improve protein secondary structure prediction accuracy. The various neural network methods found in this problem domain employ varying architectures and feature spaces, and a handful stand out due to significant improvements in prediction. Neural networks with larger feature scope and higher architecture complexity have been found to produce better protein secondary structure prediction. The current prediction accuracy lies around the 84% marks, leaving much room for further improvement in the prediction of secondary structures in silico. It was found that the estimated limit of 88% prediction accuracy has not been reached yet, hence further research is a timely demand.",6.0
31440497,Augmenting Basin-Hopping With Techniques From Unsupervised Machine Learning: Applications in Spectroscopy and Ion Mobility,2019 Aug 7;7:519.,"Evolutionary algorithms such as the basin-hopping (BH) algorithm have proven to be useful for difficult non-linear optimization problems with multiple modalities and variables. Applications of these algorithms range from characterization of molecular states in statistical physics and molecular biology to geometric packing problems. A key feature of BH is the fact that one can generate a coarse-grained mapping of a potential energy surface (PES) in terms of local minima. These results can then be utilized to gain insights into molecular dynamics and thermodynamic properties. Here we describe how one can employ concepts from unsupervised machine learning to augment BH PES searches to more efficiently identify local minima and the transition states connecting them. Specifically, we introduce the concepts of similarity indices, hierarchical clustering, and multidimensional scaling to the BH methodology. These same machine learning techniques can be used as tools for interpreting and rationalizing experimental results from spectroscopic and ion mobility investigations (e.g., spectral assignment, dynamic collision cross sections). We exemplify this in two case studies: (1) assigning the infrared multiple photon dissociation spectrum of the protonated serine dimer and (2) determining the temperature-dependent collision cross-section of protonated alanine tripeptide.",
31437875,Graft Rejection Prediction Following Kidney Transplantation Using Machine Learning Techniques: A Systematic Review and Meta-Analysis,2019 Aug 21;264:10-14.,"Kidney transplantation is recommended for patients with End-Stage Renal Disease (ESRD). However, complications, such as graft rejection are hard to predict due to donor and recipient variability. This study discusses the role of machine learning (ML) in predicting graft rejection following kidney transplantation, by reviewing the available related literature. PubMed, DBLP, and Scopus databases were searched to identify studies that utilized ML methods, in predicting outcome following kidney transplants. Fourteen studies were included. This study reviewed the deployment of ML in 109,317 kidney transplant patients from 14 studies. We extracted five different ML algorithms from reviewed studies. Decision Tree (DT) algorithms revealed slightly higher performance with overall mean Area Under the Curve (AUC) for DT (79.5% ± 0.06) was higher than Artificial Neural Network (ANN) (78.2% ± 0.08). For predicting graft rejection, ANN and DT were at the top among ML models that had higher accuracy and AUC.",
31437696,Can Machine Learning help us in dealing with treatment resistant depression? A review,2019 Dec 1;259:21-26.,"Background:                    About one third of patients treated with antidepressant do not show sufficient symptoms relief and up to 15% of patients remain symptomatic even after multiple trials are applied, configuring a state called treatment resistant depression (TRD). A clear definition of this state and the understanding of underlying mechanisms contributing to chronic disability caused by major depressive disorder is still unknown. Therefore, Machine Learning (ML) techniques emerged in the last years as interesting approaches to deal with such complex problems.              Methods:                    We performed a bibliographic search on Pubmed, Google Scholar and Medline of clinical, imaging, genetic and EEG ML classification studies on treatment-responding depression and TRD as well as studies trying to predict response to a specific treatment in already established TRD. The inclusion criteria were met by eleven studies. Seven focused on the definition of predictors of TRD onset while four attempted to predict the response to specific treatments in TRD.              Results:                    The results showed that it seems possible to classify between responders MDD and TRD with good accuracies based on clinical variables. Moreover, some studies reported the possibility of using EEG measures to predict response to different pharmacological and non-pharmacological treatments in established TRD.              Limitations:                    The definition of TRD, the selection of variables together with ML algorithms and pipelines varies across the studies, ultimately determining the unfeasibility to implement these models in clinical practice.              Conclusions:                    The findings suggest that ML could be a valid approach to increase our understanding of TRD and to better classify and stratify this disorder, which may ultimately help clinicians in the assessment of major depressive disorders.",5.0
