pmid,date,citations,len_text,len_title,days_live,fulltext
31213198,2019-01-01,2,1174,96,858,"['analysi', 'collagen', 'spatial', 'structur', 'use', 'multiphoton', 'microscopi', 'machin', 'learn', 'method', 'pathogenesi', 'mani', 'diseas', 'associ', 'chang', 'collagen', 'spatial', 'structur', 'tradit', '3d', 'structur', 'collagen', 'biolog', 'tissu', 'analyz', 'use', 'histochemistri', 'immunohistochemistri', 'magnet', 'reson', 'imag', 'xradiographi', 'present', 'multiphoton', 'microscopi', '(mpm)', 'commonli', 'use', 'studi', 'structur', 'biolog', 'tissu', 'mpm', 'high', 'spatial', 'resolut', 'compar', 'histolog', 'analysi', 'use', 'direct', 'visual', 'collagen', 'spatial', 'structur', 'larg', 'volum', 'data', 'accumul', 'due', 'high', 'spatial', 'resolut', 'mpm', 'special', 'analyt', 'method', 'use', 'identif', 'inform', 'featur', 'imag', 'quantit', 'evalu', 'relationship', 'featur', 'patholog', 'process', 'result', 'destruct', 'collagen', 'structur', 'describ', 'current', 'approach', 'achiev', 'identif', 'inform', 'featur', 'mpm', 'imag', 'collagen', 'biolog', 'tissu', 'well', 'develop', 'basi', 'algorithm', 'computeraid', 'classif', 'collagen', 'structur', 'use', 'machin', 'learn', 'type', 'artifici', 'intellig', 'method']"
30286415,2019-01-01,15,2256,103,858,"['systemat', 'metareview', 'predictor', 'antidepress', 'treatment', 'outcom', 'major', 'depress', 'disord', 'introduction:', 'heterogen', 'symptom', 'complex', 'etiolog', 'depress', 'pose', 'signific', 'challeng', 'person', 'treatment', 'meanwhil', 'current', 'applic', 'gener', 'treatment', 'approach', 'patient', 'vastli', 'differ', 'biolog', 'clinic', 'profil', 'far', 'optim', 'conduct', 'metareview', 'identifi', 'predictor', 'respons', 'antidepress', 'therapi', 'order', 'select', 'robust', 'input', 'featur', 'machin', 'learn', 'model', 'treatment', 'respons', 'machin', 'learn', 'model', 'allow', 'us', 'learn', 'associ', 'patient', 'featur', 'treatment', 'respons', 'predict', 'valu', 'individu', 'patient', 'level;', 'learn', 'optim', 'select', 'highqual', 'input', 'featur', 'model', 'current', 'research', 'difficult', 'directli', 'appli', 'clinic', 'machin', 'learn', 'model', 'built', 'use', 'knowledg', 'glean', 'current', 'research', 'may', 'becom', 'use', 'clinic', 'tool', 'methods:', 'embas', 'medline/pubm', 'onlin', 'databas', 'search', 'januari', '1996', 'august', '2017', 'use', 'combin', 'mesh', 'term', 'keyword', 'identifi', 'relev', 'literatur', 'review', 'identifi', 'total', '1909', 'articl', 'wherein', '199', 'articl', 'met', 'inclus', 'criteria', 'results:', 'array', 'genet', 'immun', 'endocrin', 'neuroimag', 'sociodemograph', 'symptombas', 'predictor', 'treatment', 'respons', 'extract', 'vari', 'wide', 'clinic', 'util', 'limitations:', 'due', 'heterogen', 'sampl', 'size', 'effect', 'size', 'public', 'bias', 'methodolog', 'dispar', 'across', 'review', 'could', 'accur', 'assess', 'strength', 'direction', 'everi', 'predictor', 'conclusion:', 'notwithstand', 'cautiou', 'interpret', 'result', 'identifi', 'multitud', 'predictor', 'use', 'formul', 'priori', 'hypothes', 'regard', 'input', 'featur', 'comput', 'model', 'highlight', 'import', 'largescal', 'research', 'initi', 'clinic', 'access', 'biomark', 'well', 'need', 'replic', 'studi', 'current', 'find', 'addit', 'provid', 'recommend', 'futur', 'improv', 'standard', 'research', 'effort', 'field']"
30293864,2019-01-01,2,1510,137,858,"['review', 'microelectrod', 'record', 'select', 'featur', 'machin', 'learn', 'deep', 'brain', 'stimul', 'surgeri', 'parkinson', 'diseas', 'objective:', 'studi', 'seek', 'systemat', 'review', 'select', 'featur', 'algorithm', 'machin', 'learn', 'autom', 'deep', 'brain', 'stimul', 'surgeri', '(dbs)', 'parkinson', 'diseas', 'assist', 'consolid', 'current', 'knowledg', 'accuraci', 'level', 'allow', 'greater', 'understand', 'research', 'perform', 'autom', 'process', 'could', 'lead', 'improv', 'clinic', 'outcom', 'methods:', 'systemat', 'literatur', 'review', 'search', 'conduct', 'studi', 'util', 'machin', 'learn', 'db', 'parkinson', 'diseas', 'results:', 'ten', 'studi', 'identifi', '2006', 'util', 'machin', 'learn', 'db', 'surgeri', 'parkinson', 'diseas', 'differ', 'combin', 'spike', 'independ', 'spike', 'depend', 'featur', 'util', 'differ', 'machin', 'learn', 'algorithm', 'attempt', 'delin', 'subthalam', 'nucleu', '(stn)', 'surround', 'structur', 'conclusion:', 'stateoftheart', 'algorithm', 'achiev', 'good', 'accuraci', 'error', 'rate', 'rel', 'short', 'comput', 'time', 'howev', 'current', 'achiev', 'accuraci', 'suffici', 'robust', 'enough', 'clinic', 'practic', 'moreov', 'research', 'requir', 'identifi', 'subterritori', 'stn', 'significance:', 'comprehens', 'summari', 'current', 'machin', 'learn', 'algorithm', 'discrimin', 'stn', 'adjac', 'structur', 'db', 'surgeri', 'parkinson', 'diseas']"
30621101,2019-01-01,6,1309,78,858,"['apprais', 'lung', 'nodul', 'automat', 'classif', 'algorithm', 'ct', 'imag', 'lung', 'cancer', 'one', 'deadli', 'diseas', 'around', 'world', 'repres', '26%', 'cancer', '2017', 'fiveyear', 'cure', 'rate', '18%', 'despit', 'great', 'progress', 'recent', 'diagnosi', 'treatment', 'diagnosi', 'lung', 'nodul', 'classif', 'key', 'step', 'especi', 'sinc', 'automat', 'classif', 'help', 'clinician', 'provid', 'valuabl', 'opinion', 'modern', 'comput', 'vision', 'machin', 'learn', 'technolog', 'allow', 'fast', 'reliabl', 'ct', 'imag', 'classif', 'research', 'area', 'becom', 'hot', 'high', 'effici', 'labor', 'save', 'paper', 'aim', 'draw', 'systemat', 'review', 'state', 'art', 'automat', 'classif', 'lung', 'nodul', 'research', 'paper', 'cover', 'publish', 'work', 'select', 'web', 'scienc', 'ieeexplor', 'dblp', 'databas', 'june', '2018', 'paper', 'critic', 'review', 'base', 'object', 'methodolog', 'research', 'dataset', 'perform', 'evalu', 'mainstream', 'algorithm', 'convey', 'gener', 'structur', 'summar', 'work', 'reveal', 'lung', 'nodul', 'classif', 'base', 'deep', 'learn', 'becom', 'domin', 'excel', 'perform', 'conclud', 'consist', 'research', 'object', 'integr', 'data', 'deserv', 'attent', 'moreov', 'collabor', 'work', 'among', 'develop', 'clinician', 'parti', 'strengthen']"
29885419,2019-02-01,11,1381,57,827,"['secondari', 'brain', 'injury:', 'predict', 'prevent', 'insult', 'mortal', 'sever', 'disabl', 'affect', 'major', 'patient', 'sever', 'traumat', 'brain', 'injuri', '(tbi)', 'adher', 'brain', 'trauma', 'foundat', 'guidelin', 'overal', 'improv', 'outcomes;', 'howev', 'tradit', 'well', 'novel', 'intervent', 'toward', 'intracrani', 'hypertens', 'secondari', 'brain', 'injuri', 'come', 'scrutini', 'seri', 'neg', 'random', 'control', 'trial', 'fact', 'would', 'unfair', 'say', 'singl', 'major', 'breakthrough', 'manag', 'sever', 'tbi', 'last', 'two', 'decad', 'one', 'plausibl', 'hypothesi', 'aforement', 'failur', 'time', 'treatment', 'initi', 'neuroprotect', 'physiolog', 'optim', 'irrevers', 'brain', 'injuri', 'alreadi', 'set', 'other', 'recent', 'develop', 'predict', 'model', 'base', 'machin', 'learn', 'continu', 'time', 'seri', 'intracrani', 'pressur', 'partial', 'brain', 'tissu', 'oxygen', 'model', 'provid', 'accur', 'predict', 'physiolog', 'crise', 'event', 'time', 'fashion', 'offer', 'opportun', 'earlier', 'applic', 'target', 'intervent', 'articl', 'review', 'rational', 'predict', 'discuss', 'avail', 'predict', 'model', 'exampl', 'offer', 'suggest', 'futur', 'prospect', 'test', 'conjunct', 'prevent', 'clinic', 'algorithm', 'articl', 'part', 'special', 'issu', 'entitl', '""novel', 'treatment', 'traumat', 'brain', 'injury""']"
31198073,2019-02-01,0,1486,94,827,"['review', 'computeraid', 'recent', 'develop', 'automat', 'detect', 'diabet', 'retinopathi', 'diabet', 'retinopathi', 'seriou', 'microvascular', 'disord', 'might', 'result', 'loss', 'vision', 'blind', 'serious', 'damag', 'retin', 'blood', 'vessel', 'reduc', 'lightsensit', 'inner', 'layer', 'eye', 'due', 'manual', 'inspect', 'retin', 'fundu', 'imag', 'diabet', 'retinopathi', 'detect', 'morpholog', 'abnorm', 'microaneurysm', '(mas)', 'exud', '(exs)', 'haemorrhag', '(hms)', 'inter', 'retin', 'microvascular', 'abnorm', '(irma)', 'difficult', 'time', 'consum', 'process', 'order', 'avoid', 'regular', 'followup', 'screen', 'process', 'earli', 'automat', 'diabet', 'retinopathi', 'detect', 'necessari', 'paper', 'discuss', 'variou', 'method', 'analys', 'automat', 'retinopathi', 'detect', 'classif', 'differ', 'grade', 'base', 'sever', 'level', 'addit', 'retin', 'blood', 'vessel', 'detect', 'techniqu', 'also', 'discuss', 'ultim', 'detect', 'diagnost', 'procedur', 'prolif', 'diabet', 'retinopathi', 'furthermor', 'paper', 'elabor', 'discuss', 'systemat', 'review', 'access', 'author', 'variou', 'publicli', 'avail', 'databas', 'collect', 'differ', 'medic', 'sourc', 'survey', 'metaanalysi', 'sever', 'method', 'diabet', 'featur', 'extract', 'segment', 'variou', 'type', 'classifi', 'use', 'evalu', 'system', 'perform', 'metric', 'diagnosi', 'dr', 'survey', 'help', 'technic', 'person', 'research', 'want', 'focu', 'enhanc', 'diagnosi', 'system', 'would', 'power', 'real', 'life']"
30689359,2019-02-01,9,1944,73,827,"['metaanalysi', 'nanoparticl', 'cytotox', 'via', 'datamin', 'literatur', 'develop', 'predict', 'model', 'framework', 'potenti', 'cytotox', 'engin', 'nanoparticl', 'critic', 'environment', 'health', 'risk', 'analysi', 'complex', 'heterogen', 'avail', 'data', 'potenti', 'risk', 'nanoparticl', 'addit', 'interdepend', 'relev', 'influenti', 'attribut', 'make', 'challeng', 'develop', 'gener', 'nanoparticl', 'toxic', 'behavior', 'lack', 'systemat', 'approach', 'investig', 'risk', 'add', 'uncertainti', 'variabl', 'bodi', 'literatur', 'limit', 'generaliz', 'exist', 'studi', 'develop', 'rigor', 'approach', 'assembl', 'publish', 'evid', 'cytotox', 'sever', 'organ', 'inorgan', 'nanoparticl', 'unravel', 'hidden', 'relationship', 'target', 'origin', 'public', 'use', 'machin', 'learn', 'approach', 'employ', 'decis', 'tree', 'togeth', 'featur', 'select', 'algorithm', '(', 'eg', 'gain', 'ratio)', 'analyz', 'set', 'publish', 'nanoparticl', 'cytotox', 'sampl', 'data', '(2896', 'samples)', 'specif', 'studi', 'select', 'specifi', 'nanoparticl', 'cell', 'screen', 'methodrel', 'attribut', 'result', 'decisiontre', 'classifi', 'suffici', 'simpl', 'accur', 'high', 'predict', 'power', 'wide', 'applic', 'spectrum', 'nanoparticl', 'cytotox', 'set', 'among', 'sever', 'influenti', 'attribut', 'show', 'cytotox', 'nanoparticl', 'primarili', 'predict', 'nanoparticl', 'materi', 'chemistri', 'follow', 'nanoparticl', 'concentr', 'size', 'cell', 'type', 'cytotox', 'screen', 'indic', 'overal', 'studi', 'indic', 'follow', 'rigor', 'transpar', 'methodolog', 'experiment', 'approach', 'parallel', 'continu', 'addit', 'data', 'set', 'develop', 'use', 'approach', 'offer', 'higher', 'predict', 'power', 'accuraci', 'uncov', 'hidden', 'relationship', 'result', 'obtain', 'studi', 'help', 'focu', 'futur', 'studi', 'develop', 'nanoparticl', 'safe', 'design']"
30815461,2019-02-01,1,1700,100,827,"['blood', 'pressur', 'assess', 'differenti', 'puls', 'transit', 'time', 'deep', 'learning:', 'proof', 'concept', 'background:', 'modern', 'clinic', 'environ', 'laden', 'technolog', 'devic', 'continu', 'gather', 'physiolog', 'data', 'patient', 'especi', 'true', 'critic', 'care', 'environ', 'lifesav', 'decis', 'may', 'made', 'basi', 'signal', 'monitor', 'devic', 'hemodynam', 'monitor', 'essenti', 'dialysi', 'surgeri', 'critic', 'ill', 'patient', 'sever', 'patient', 'blood', 'pressur', 'normal', 'assess', 'cathet', 'invas', 'procedur', 'may', 'result', 'advers', 'effect', 'blood', 'pressur', 'also', 'monitor', 'noninvas', 'differ', 'method', 'data', 'use', 'continu', 'assess', 'pressur', 'use', 'machin', 'learn', 'method', 'previou', 'studi', 'found', 'puls', 'transit', 'time', 'relat', 'blood', 'pressur', 'short', 'paper', 'propos', 'studi', 'feasibl', 'implement', 'datadriven', 'model', 'base', 'restrict', 'boltzmann', 'machin', 'artifici', 'neural', 'network', 'deliv', 'first', 'proof', 'concept', 'valid', 'viabil', 'method', 'blood', 'pressur', 'predict', 'base', 'model', 'summari', 'key', 'messages:', 'sever', 'patient', '(eg', 'dialysi', 'surgeri', 'critic', 'ill)', 'blood', 'pressur', 'normal', 'assess', 'invas', 'cathet', 'altern', 'noninvas', 'method', 'also', 'develop', 'monitor', 'data', 'obtain', 'noninvas', 'measur', 'use', 'continu', 'assess', 'pressur', 'use', 'machin', 'learn', 'method', 'studi', 'restrict', 'boltzmann', 'machin', 'artifici', 'neural', 'network', 'use', 'present', 'first', 'proof', 'concept', 'valid', 'viabil', 'method', 'blood', 'pressur', 'predict']"
30594306,2019-02-01,16,919,29,827,"['toxicogenomics:', '2020', 'vision', 'toxicogenom', '(tgx)', 'contribut', 'significantli', 'toxicolog', 'great', 'potenti', 'support', 'move', 'toward', 'animalfre', 'approach', 'regulatori', 'decis', 'make', 'discuss', 'vitro', 'tgx', 'system', 'potenti', 'impact', 'risk', 'assess', 'rais', 'awar', 'rapid', 'advanc', 'genom', 'technolog', 'gener', 'novel', 'genom', 'featur', 'essenti', 'enhanc', 'risk', 'assess', 'specif', 'emphas', 'import', 'reproduc', 'util', 'tgx', 'regulatori', 'set', 'also', 'highlight', 'role', 'machin', 'learn', '(particularli', 'deep', 'learning)', 'develop', 'tgxbase', 'predict', 'model', 'lastli', 'touch', 'topic', 'tgx', 'approach', 'could', 'facilit', 'advers', 'outcom', 'pathway', '(aop)', 'develop', 'enhanc', 'readacross', 'strategi', 'regulatori', 'applic', 'final', 'summar', 'current', 'effort', 'develop', 'tgx', 'risk', 'assess', 'set', 'remain', 'challeng']"
30720708,2019-02-01,0,1383,39,827,"['skin', 'sensit', 'testingwhat', 'next', 'increas', 'demand', 'altern', 'vitro', 'method', 'replac', 'anim', 'test', 'succeed', 'new', 'method', 'requir', 'least', 'accur', 'exist', 'vivo', 'test', 'howev', 'skin', 'sensit', 'complex', 'process', 'requir', 'coordin', 'tightli', 'regul', 'interact', 'varieti', 'cell', 'molecul', 'consequ', 'consider', 'difficulti', 'reproduc', 'level', 'biolog', 'complex', 'vitro', 'result', 'develop', 'nonanim', 'method', 'pose', 'major', 'challeng', 'howev', 'use', 'relev', 'biolog', 'system', 'high', 'inform', 'content', 'whole', 'genom', 'express', 'comprehens', 'bioinformat', 'assay', 'complex', 'biolog', 'process', 'achiev', 'propos', 'genom', 'allergen', 'rapid', 'detect', '(gard™)', 'assay', 'develop', 'creat', 'holist', 'datadriven', 'vitro', 'model', 'high', 'inform', 'content', 'could', 'exampl', 'base', 'genom', 'express', 'matur', 'human', 'dendrit', 'cell', 'line', 'stateoftheart', 'machin', 'learn', 'techniqu', 'gard™', 'today', 'accur', 'predict', 'skin', 'sensit', 'correctli', 'categor', 'skin', 'sensit', 'potenc', 'consequ', 'util', 'advanc', 'process', 'tool', 'combin', 'high', 'inform', 'genom', 'proteom', 'data', 'take', 'next', 'step', 'toward', 'altern', 'method', 'predict', 'accuraci', 'today', 'vivo', 'methodsand', 'beyond']"
30736374,2019-02-01,19,1521,128,827,"['role', 'movement', 'analysi', 'diagnos', 'monitor', 'neurodegen', 'conditions:', 'insight', 'gait', 'postur', 'control', 'quantifi', 'gait', 'postur', 'control', 'add', 'valuabl', 'inform', 'aid', 'understand', 'neurolog', 'condit', 'motor', 'symptom', 'predomin', 'caus', 'consider', 'function', 'impair', 'diseasespecif', 'clinic', 'scale', 'exist;', 'howev', 'often', 'suscept', 'subject', 'lack', 'sensit', 'identifi', 'subtl', 'gait', 'postur', 'impair', 'prodrom', 'cohort', 'longitudin', 'document', 'diseas', 'progress', 'numer', 'devic', 'avail', 'object', 'quantifi', 'rang', 'measur', 'outcom', 'pertain', 'gait', 'postur', 'control;', 'howev', 'effort', 'requir', 'standardis', 'harmonis', 'approach', 'specif', 'neurolog', 'condit', 'clinic', 'assess', 'tool', 'urgent', 'need', 'address', 'number', 'unmet', 'need', 'neurolog', 'practic', 'name', 'includ', 'time', 'accur', 'diagnosis;', 'diseas', 'stratification;', 'risk', 'prediction;', 'track', 'diseas', 'progression;', 'decis', 'make', 'intervent', 'optimis', 'maximis', 'therapeut', 'respons', '(such', 'medic', 'select', 'diseas', 'stage', 'target', 'support)', 'use', 'recent', 'exampl', 'research', 'across', 'rang', 'relev', 'neurolog', 'conditionsinclud', 'parkinson', 'diseas', 'ataxia', 'dementiaw', 'illustr', 'evid', 'support', 'progress', 'unmet', 'clinic', 'need', 'summaris', 'novel', 'big', 'data', 'approach', 'utilis', 'data', 'mine', 'machin', 'learn', 'techniqu', 'improv', 'diseas', 'classif', 'risk', 'predict', 'conclud', 'recommend', 'futur', 'direct']"
30502096,2019-02-01,4,1368,92,827,"['artifici', 'intellig', 'machin', 'learn', '|', 'applic', 'musculoskelet', 'physiotherapi', 'introduction:', 'artifici', 'intellig', '(ai)', 'field', 'mathemat', 'engin', 'potenti', 'enhanc', 'healthcar', 'new', 'care', 'deliveri', 'strategi', 'inform', 'decis', 'make', 'facilit', 'patient', 'engag', 'machin', 'learn', '(ml)', 'form', 'narrow', 'artifici', 'intellig', 'use', 'autom', 'decis', 'make', 'make', 'predict', 'base', 'upon', 'patient', 'data', 'purpose:', 'review', 'outlin', 'key', 'applic', 'supervis', 'unsupervis', 'machin', 'learn', 'musculoskelet', 'medicine;', 'diagnost', 'imag', 'patient', 'measur', 'data', 'clinic', 'decis', 'support', 'current', 'literatur', 'base', 'examin', 'identifi', 'area', 'ml', 'perform', 'equal', 'accur', 'human', 'level', 'implications:', 'potenti', 'appar', 'intellig', 'machin', 'enhanc', 'variou', 'area', 'physiotherapi', 'practic', 'autom', 'task', 'involv', 'data', 'analysi', 'classif', 'predict', 'chang', 'servic', 'provis', 'applic', 'ml', 'encourag', 'physiotherapist', 'increas', 'awar', 'experi', 'emerg', 'technolog', 'data', 'literaci', 'compon', 'profession', 'develop', 'plan', 'assist', 'physiotherapist', 'applic', 'ml', 'prepar', 'inform', 'technolog', 'system', 'use', 'techniqu']"
30760912,2019-02-01,44,807,76,827,"['deep', 'learn', 'process', 'understand', 'datadriven', 'earth', 'system', 'scienc', 'machin', 'learn', 'approach', 'increasingli', 'use', 'extract', 'pattern', 'insight', 'everincreas', 'stream', 'geospati', 'data', 'current', 'approach', 'may', 'optim', 'system', 'behaviour', 'domin', 'spatial', 'tempor', 'context', 'rather', 'amend', 'classic', 'machin', 'learn', 'argu', 'contextu', 'cue', 'use', 'part', 'deep', 'learn', '(an', 'approach', 'abl', 'extract', 'spatiotempor', 'featur', 'automatically)', 'gain', 'process', 'understand', 'earth', 'system', 'scienc', 'problem', 'improv', 'predict', 'abil', 'season', 'forecast', 'model', 'longrang', 'spatial', 'connect', 'across', 'multipl', 'timescal', 'exampl', 'next', 'step', 'hybrid', 'model', 'approach', 'coupl', 'physic', 'process', 'model', 'versatil', 'datadriven', 'machin', 'learn']"
30779785,2019-02-01,14,1435,106,827,"['applic', 'artifici', 'neural', 'network', 'health', 'care', 'organiz', 'decisionmaking:', 'scope', 'review', 'health', 'care', 'organ', 'leverag', 'machinelearn', 'techniqu', 'artifici', 'neural', 'network', '(ann)', 'improv', 'deliveri', 'care', 'reduc', 'cost', 'applic', 'ann', 'diagnosi', 'wellknown;', 'howev', 'ann', 'increasingli', 'use', 'inform', 'health', 'care', 'manag', 'decis', 'provid', 'semin', 'review', 'applic', 'ann', 'health', 'care', 'organiz', 'decisionmak', 'screen', '3397', 'articl', 'six', 'databas', 'coverag', 'health', 'administr', 'comput', 'scienc', 'busi', 'administr', 'extract', 'studi', 'characterist', 'aim', 'methodolog', 'context', '(includ', 'level', 'analysis)', '80', 'articl', 'meet', 'inclus', 'criteria', 'articl', 'publish', '19972018', 'origin', '24', 'countri', 'plural', 'paper', '(26', 'articles)', 'publish', 'author', 'unit', 'state', 'type', 'ann', 'use', 'includ', 'ann', '(36', 'articles)', 'feedforward', 'network', '(25', 'articles)', 'hybrid', 'model', '(23', 'articles);', 'report', 'accuraci', 'vari', '50%', '100%', 'major', 'ann', 'inform', 'decisionmak', 'micro', 'level', '(61', 'articles)', 'patient', 'health', 'care', 'provid', 'fewer', 'ann', 'deploy', 'intraorganiz', '(meso', 'level', '29', 'articles)', 'system', 'polici', 'interorganiz', '(macro', 'level', '10', 'articles)', 'decisionmak', 'review', 'identifi', 'key', 'characterist', 'driver', 'market', 'uptak', 'ann', 'health', 'care', 'organiz', 'decisionmak', 'guid', 'adopt', 'techniqu']"
30774271,2019-02-01,12,1186,84,827,"['function', 'gastrointestin', 'disord', 'gutbrain', 'axis:', 'futur', 'hold', 'despit', 'high', 'preval', 'lack', 'understand', 'exact', 'pathophysiolog', 'function', 'gastrointestin', 'disord', 'restrict', 'us', 'symptomat', 'diagnost', 'tool', 'therapi', 'complex', 'mechan', 'underli', 'disturb', 'bidirect', 'commun', 'gastrointestin', 'tract', 'brain', 'vital', 'role', 'pathogenesi', 'key', 'understand', 'diseas', 'phenomenon', 'although', 'come', 'long', 'way', 'understand', 'complex', 'disord', 'help', 'studi', 'anim', 'especi', 'rodent', 'need', 'studi', 'human', 'especi', 'identifi', 'therapeut', 'target', 'review', 'studi', 'look', 'anatom', 'featur', 'gutbrain', 'axi', 'order', 'discuss', 'differ', 'factor', 'underli', 'molecular', 'mechan', 'may', 'role', 'pathogenesi', 'function', 'gastrointestin', 'disord', 'molecul', 'receptor', 'target', 'futur', 'studi', 'possibl', 'therapeut', 'intervent', 'articl', 'also', 'discuss', 'potenti', 'role', 'artifici', 'intellig', 'machin', 'learn', 'possibl', 'role', 'understand', 'scientif', 'challeng', 'disord']"
30718453,2019-02-01,10,1508,86,827,"['neurodevelopment', 'heterogen', 'comput', 'approach', 'understand', 'autism', 'recent', 'year', 'emerg', 'field', 'comput', 'psychiatri', 'impel', 'use', 'machin', 'learn', 'model', 'mean', 'understand', 'pathogenesi', 'multipl', 'clinic', 'disord', 'paper', 'discuss', 'autism', 'spectrum', 'disord', '(asd)', 'continu', 'diagnos', 'context', 'complex', 'neurodevelopment', 'heterogen', 'review', 'machin', 'learn', 'approach', 'streamlin', 'asd', 'diagnost', 'method', 'discern', 'similar', 'differ', 'comorbid', 'diagnos', 'follow', 'development', 'variabl', 'outcom', 'supervis', 'machin', 'learn', 'model', 'classif', 'outcom', 'unsupervis', 'approach', 'identifi', 'new', 'dimens', 'subgroup', 'discuss', 'provid', 'illustr', 'exampl', 'comput', 'analyt', 'method', 'longitudin', 'design', 'improv', 'inferenti', 'abil', 'detect', 'earli', 'dysfunct', 'behavior', 'may', 'may', 'reach', 'threshold', 'level', 'formal', 'diagnos', 'specif', 'unsupervis', 'machin', 'learn', 'approach', 'anomali', 'detect', 'use', 'illustr', 'commun', 'sampl', 'may', 'util', 'investig', 'earli', 'autism', 'risk', 'multidimension', 'featur', 'outcom', 'variabl', 'asd', 'symptom', 'challeng', 'static', 'within', 'individu', 'across', 'develop', 'comput', 'approach', 'present', 'promis', 'method', 'elucid', 'subgroup', 'etiolog', 'contribut', 'phenotyp', 'altern', 'development', 'cours', 'interact', 'biomed', 'comorbid', 'predict', 'potenti', 'respons', 'therapeut', 'intervent']"
30614150,2019-02-01,1,1339,91,827,"['autom', 'techniqu', 'blood', 'vessel', 'segment', 'fundu', 'retin', 'images:', 'review', 'retina', 'interior', 'part', 'human', 'eye', 'vital', 'role', 'vision', 'digit', 'imag', 'captur', 'fundu', 'camera', 'use', 'analyz', 'abnorm', 'retina', 'especi', 'retin', 'blood', 'vessel', 'get', 'inform', 'blood', 'vessel', 'fundu', 'retin', 'imag', 'precis', 'accur', 'vessel', 'segment', 'imag', 'requir', 'segment', 'blood', 'vessel', 'imag', 'benefici', 'detect', 'retin', 'diseas', 'mani', 'autom', 'techniqu', 'wide', 'use', 'retin', 'vessel', 'segment', 'primari', 'element', 'computer', 'diagnost', 'system', 'retin', 'diseas', 'automat', 'vessel', 'segment', 'may', 'lead', 'challeng', 'task', 'presenc', 'lesion', 'abnorm', 'paper', 'briefli', 'describ', 'variou', 'publicli', 'avail', 'retin', 'imag', 'databas', 'variou', 'machin', 'learn', 'techniqu', 'state', 'art', 'exhibit', 'research', 'propos', 'sever', 'vessel', 'segment', 'method', 'base', 'supervis', 'supervis', 'techniqu', 'evalu', 'result', 'mostli', 'publicli', 'dataset', 'digit', 'retin', 'imag', 'vessel', 'extract', 'structur', 'analysi', 'retina', 'comprehens', 'review', 'exist', 'supervis', 'unsupervis', 'vessel', 'segment', 'techniqu', 'algorithm', 'present', 'describ', 'philosophi', 'algorithm', 'review', 'use', 'reader', 'futur', 'research']"
30599797,2019-02-01,2,879,91,827,"['corticolimb', 'connect', 'possibl', 'biomark', 'bipolar', 'disorder:', 'frontolimb', 'network', 'suggest', 'key', 'circuitri', 'pathophysiolog', 'mainten', 'bipolar', 'disord', 'past', 'decad', 'disrupt', 'connect', 'within', 'prefrontallimb', 'structur', 'identifi', 'promis', 'candid', 'biomark', 'disord', 'area', 'covered:', 'review', 'author', 'examin', 'current', 'literatur', 'term', 'structur', 'function', 'effect', 'connect', 'bipolar', 'disord', 'integr', 'recent', 'find', 'imag', 'genet', 'machin', 'learn', 'paper', 'profil', 'current', 'knowledg', 'identifi', 'futur', 'perspect', 'provid', 'reliabl', 'usabl', 'neuroimag', 'biomark', 'bipolar', 'psychopatholog', 'clinic', 'practic', 'expert', 'opinion:', 'replic', 'translat', 'acquir', 'knowledg', 'use', 'usabl', 'tool', 'repres', 'one', 'current', 'greatest', 'challeng', 'biomark', 'research', 'appli', 'psychiatri']"
